time,当日净买额(亿),买入成交额(亿),卖出成交额(亿),历史累计净买额(亿),当日资金流入,当日余额,持股市值,领涨股,领涨股-涨跌幅,沪深300,沪深300-涨跌幅,领涨股-代码
2017-09-26,11.4021,68.84779999999999,57.4457,0.60309467,18.06,191.94,1450638416613.48,比亚迪股份,11.63,27513.01,0.05,01211.HK
2017-09-27,9.2083,61.7949,52.5866,0.6040154999999999,16.35,193.65,1473637064781.87,中船防务,12.44,27642.43,0.47,00317.HK
2017-10-09,13.792,88.54809999999999,74.7561,0.6053947,20.53,189.47,1539053781813.28,海信家电,11.42,28326.59,-0.46,00921.HK
2017-10-10,16.8164,61.1905,44.3741,0.60707634,22.95,187.05,1552149242482.33,阿里健康,9.73,28490.83,0.58,00241.HK
2017-10-11,26.4866,88.5918,62.1052,0.609725,30.0,180.0,1542730238969.57,长城汽车,14.37,28389.57,-0.36,02333.HK
2017-10-12,21.2922,63.7286,42.436400000000006,0.61185422,25.26,184.74,1555075312745.93,金斯瑞生物科技,18.61,28459.03,0.24,01548.HK
2017-10-13,29.6723,70.274,40.6017,0.6148214499999999,32.49,177.51,1561578616166.36,山东新华制药股份,6.88,28476.43,0.06,00719.HK
2017-10-16,18.7722,67.851,49.0788,0.61669867,23.78,186.22,1573583492784.71,五矿资源,6.52,28692.8,0.76,01208.HK
2017-10-17,10.6246,55.0748,44.4502,0.6177611300000001,16.29,193.71,1573816365391.03,华虹宏力,12.66,28697.49,0.02,01347.HK
2017-10-18,18.2075,59.657700000000006,41.4502,0.61958188,22.0,188.0,1585165043515.88,中化化肥,10.56,28711.76,0.05,00297.HK
2017-10-19,22.3756,70.7682,48.3926,0.6218194399999999,24.82,185.18,1548570033476.13,敏华控股,4.31,28159.09,-1.92,01999.HK
2017-10-20,6.846900000000001,47.4787,40.6318,0.6225041299999999,13.37,196.63,1584166733750.01,中化化肥,17.76,28487.24,1.17,00297.HK
2017-10-23,18.2693,58.465,40.1957,0.62433106,22.84,187.16,1586267311429.99,丘钛科技,18.15,28305.88,-0.64,01478.HK
2017-10-24,12.0192,55.2213,43.2021,0.6255329799999999,17.21,192.79,1581689187635.69,阜丰集团,5.5,28154.97,-0.53,00546.HK
2017-10-25,13.0563,45.3687,32.3124,0.62683861,18.16,191.84,1596671960231.28,环球医疗,10.99,28302.89,0.53,02666.HK
2017-10-26,28.5009,65.3014,36.8005,0.6296887,32.27,177.73,1592105982316.21,福耀玻璃,7.07,28202.38,-0.36,03606.HK
2017-10-27,38.5468,91.1219,52.5751,0.63354338,40.96,169.04,1595551800575.02,中远海控,8.19,28438.85,0.84,01919.HK
2017-10-30,25.4858,84.54360000000001,59.0578,0.6360919599999999,29.54,180.46,1594798094834.51,比亚迪电子,7.64,28336.19,-0.36,00285.HK
2017-10-31,14.0601,71.1177,57.0576,0.63749797,19.57,190.43,1604283049995.26,白云山,10.48,28245.54,-0.32,00874.HK
2017-11-01,21.4207,87.6568,66.2361,0.6396400400000001,27.83,182.17,1618206990313.57,华虹宏力,8.96,28594.06,1.23,01347.HK
2017-11-02,30.9005,79.4016,48.5011,0.6427300899999999,34.22,175.78,1618797408541.9,东方电气,6.32,28518.64,-0.26,01072.HK
2017-11-03,12.7821,57.082,44.2999,0.6440083000000001,19.85,190.15,1625121901971.25,香港宽频,11.92,28603.61,0.3,01310.HK
2017-11-06,33.5316,89.61280000000001,56.0812,0.6473614599999999,38.65,171.35,1625212244377.58,瑞声科技,10.02,28596.8,-0.02,02018.HK
2017-11-07,35.7521,95.8638,60.1117,0.65093667,40.48,169.52,1650417045861.28,希慎兴业,7.43,28994.34,1.39,00014.HK
2017-11-08,39.1708,94.4007,55.2299,0.65485375,42.24,167.76,1648139664179.94,华润电力,6.56,28907.6,-0.3,00836.HK
2017-11-09,41.858,88.5298,46.671800000000005,0.65903955,45.54,164.46,1673282450083.27,丘钛科技,9.9,29136.57,0.79,01478.HK
2017-11-10,38.3502,83.8619,45.5117,0.6628745699999999,42.21,167.79,1682039947095.78,中国生物制药,11.31,29120.92,-0.05,01177.HK
2017-11-13,48.03810000000001,104.9136,56.8755,0.66767838,50.68,159.32,1690093051972.61,金风科技,11.25,29182.18,0.21,02208.HK
2017-11-14,19.1621,81.8291,62.667,0.66959459,25.0,185.0,1688208960844.41,H&H国际控股,9.77,29152.12,-0.1,01112.HK
2017-11-15,20.827800000000003,86.5466,65.7188,0.6716773699999999,25.55,184.45,1672332894075.95,中创智领,3.97,28851.69,-1.03,00564.HK
2017-11-16,25.9296,92.1668,66.2372,0.6742703299999999,32.15,177.85,1690423537721.32,长飞光纤光缆,10.14,29018.76,0.58,06869.HK
2017-11-17,34.8131,100.708,65.89489999999999,0.67775164,37.74,172.26,1699709630976.97,长飞光纤光缆,5.81,29199.04,0.62,06869.HK
2017-11-20,39.9752,93.2243,53.2491,0.6817491600000001,43.82,166.18,1705393177282.87,华宝国际,8.5,29260.31,0.21,00336.HK
2017-11-21,37.9117,126.7957,88.884,0.68554033,45.51,164.49,1747185402178.04,中国太平,11.03,29818.07,1.91,00966.HK
2017-11-22,24.0524,93.5312,69.4788,0.68794557,31.57,178.43,1772325884846.04,中国东方航空股份,11.31,30003.49,0.62,00670.HK
2017-11-23,9.30190000000001,88.22290000000001,78.921,0.68887576,15.93,194.07,1749022654317.41,中国外运,6.93,29707.94,-0.99,00598.HK
2017-11-24,3.3416,66.8826,63.541,0.68920992,12.26,197.74,1767504516801.24,四环医药,14.74,29866.32,0.53,00460.HK
2017-11-27,2.3067,73.2114,70.9047,0.68944059,9.38,200.62,1743570651255.25,六福集团,3.28,29686.19,-0.6,00590.HK
2017-11-28,26.5254,74.2591,47.7337,0.6920931300000001,31.99,178.01,1747305418313.59,中国建材,5.87,29680.85,-0.02,03323.HK
2017-11-29,26.6703,68.8509,42.180600000000005,0.69476016,32.1,177.9,1746068461391.53,中国燃气,12.36,29623.83,-0.19,00384.HK
2017-11-30,10.656,79.4378,68.7818,0.69582576,17.32,192.68,1718999181686.23,大麦娱乐,10.53,29177.35,-1.51,01060.HK
2017-12-01,2.33130000000001,63.9954,61.6641,0.69605889,9.91,200.09,1718008596655.14,保利置业集团,9.28,29074.24,-0.35,00119.HK
2017-12-04,32.4642,78.8325,46.3683,0.6993053100000001,35.77,174.23,1730446878537.99,中国水务,11.46,29138.28,0.22,00855.HK
2017-12-05,22.1586,66.0026,43.844,0.70152117,25.15,184.85,1713324402248.23,VITASOY INT'L,5.13,28842.8,-1.01,00345.HK
2017-12-06,-0.66219999999999,108.7299,109.3921,0.7014549499999999,8.34,201.66,1664955778596.18,中国龙工,3.35,28224.8,-2.14,03339.HK
2017-12-07,4.6094,76.6841,72.0747,0.70191589,13.51,196.49,1670795170591.69,中国生物制药,7.44,28303.19,0.28,01177.HK
2017-12-08,43.2132,86.0018,42.7886,0.70623721,45.01,164.99,1705445226965.9,保利置业集团,13.8,28639.85,1.19,00119.HK
2017-12-11,47.595600000000005,95.5253,47.9297,0.7109967700000001,49.78,160.22,1731867269150.52,金斯瑞生物科技,19.62,28965.29,1.14,01548.HK
2017-12-12,25.1807,65.15939999999999,39.9787,0.71351484,27.43,182.57,1721673218578.33,中国生物制药,3.89,28793.88,-0.59,01177.HK
2017-12-13,18.0513,67.5291,49.4778,0.71531997,23.98,186.02,1757629415235.69,中国国航,8.19,29222.1,1.49,00753.HK
2017-12-14,12.7496,68.8541,56.1045,0.7165949300000001,18.68,191.32,1773005367679.07,金斯瑞生物科技,12.72,29166.38,-0.19,01548.HK
2017-12-15,26.8592,71.3524,44.4932,0.71928085,29.9,180.1,1746689101290.52,中船防务,10.23,28848.11,-1.09,00317.HK
2017-12-18,-0.0195,57.41,57.4295,0.7192789,7.37,202.63,1750884155826.21,联想控股,10.43,29050.41,0.7,03396.HK
2017-12-19,-11.5818,59.7864,71.3682,0.7181207199999999,-2.12,212.12,1773629167107.03,金斯瑞生物科技,9.53,29253.66,0.7,01548.HK
2017-12-20,-12.7589,58.5723,71.3312,0.71684483,-3.49,213.49,1763412115508.77,绿叶制药,9.91,29234.09,-0.07,02186.HK
2017-12-21,22.0433,69.96430000000001,47.92100000000001,0.7190491600000001,26.74,183.26,1781786543210.86,联想控股,9.89,29367.06,0.45,03396.HK
2017-12-22,9.8107,57.802,47.9913,0.7200302299999999,16.46,193.54,1796090491476.66,金斯瑞生物科技,31.64,29578.01,0.72,01548.HK
2017-12-27,10.0892,80.233,70.1438,0.7210391500000001,16.56,193.44,1802853643530.63,联想控股,9.15,29597.66,0.07,03396.HK
2017-12-28,18.5563,74.4575,55.9012,0.72289478,23.5,186.5,1830111782925.09,比亚迪电子,11.73,29863.71,0.9,00285.HK
2017-12-29,33.5105,89.8633,56.3528,0.72624583,36.88,173.12,1839515663938.48,天能动力,16.5,29919.15,0.19,00819.HK
2018-01-02,30.893,112.2109,81.3179,0.72933513,36.94,173.06,1893931562292.42,丘钛科技,12.18,30515.31,1.99,01478.HK
2018-01-03,25.4249,106.0189,80.594,0.73187762,30.83,179.17,1911369049236.04,金斯瑞生物科技,26.71,30560.95,0.15,01548.HK
2018-01-04,36.96,96.2534,59.2934,0.73557362,40.09,169.91,1929359734257.32,华虹宏力,11.11,30736.48,0.57,01347.HK
2018-01-05,18.8589,95.0359,76.17699999999999,0.7374595100000001,26.61,183.39,1941829057594.86,美图公司,11.01,30814.64,0.25,01357.HK
2018-01-08,30.616,118.0406,87.4246,0.74052111,37.12,172.88,1966805660929.56,兖矿能源,13.81,30899.53,0.28,01171.HK
2018-01-09,33.9745,101.1875,67.21300000000001,0.7439185600000001,37.35,172.65,1972301893306.98,山东新华制药股份,11.3,31011.41,0.36,00719.HK
2018-01-10,34.0877,117.2038,83.1161,0.74732733,39.1,170.9,1982754443778.2,绿城中国,11.71,31073.72,0.2,03900.HK
2018-01-11,9.6227,83.3056,73.6829,0.7482896,17.71,192.29,1986060364614.32,微创医疗,12.17,31120.39,0.15,00853.HK
2018-01-12,23.952600000000004,89.5855,65.6329,0.75068486,29.62,180.38,2013620777480.12,中集安瑞科,6.97,31412.54,0.94,03899.HK
2018-01-15,15.1803,110.8135,95.6332,0.7522028900000001,22.15,187.85,1992109781621.59,金沙中国有限公司,5.52,31338.87,-0.23,01928.HK
2018-01-16,10.5984,110.1088,99.5104,0.75326273,19.62,190.38,2038137867737.92,万科企业,9.19,31904.75,1.81,02202.HK
2018-01-17,34.9595,121.1966,86.2371,0.7567586800000001,39.99,170.01,2045699379808.26,中国重汽,9.81,31983.41,0.25,03808.HK
2018-01-18,61.3132,150.7053,89.39209999999999,0.76289,62.26,147.74,2056080777858.39,伟禄集团,9.53,32121.94,0.43,01196.HK
2018-01-19,61.7641,138.6036,76.8395,0.76906641,62.47,147.53,2091050291997.45,新城发展,16.94,32254.89,0.41,01030.HK
2018-01-22,62.2518,144.31959999999998,82.0678,0.77529159,62.36,147.64,2118330673788.61,裕元集团,18.85,32393.41,0.43,00551.HK
2018-01-23,59.6166,153.5232,93.9066,0.78125325,63.02,146.98,2171264747229.7,中国金茂,9.75,32930.7,1.66,00817.HK
2018-01-24,32.8782,134.1897,101.3115,0.78454107,39.77,170.23,2184159674558.12,金斯瑞生物科技,13.4,32958.69,0.08,01548.HK
2018-01-25,19.534,130.8717,111.3377,0.7864944700000001,28.2,181.8,2166725431877.96,五矿资源,11.59,32654.45,-0.92,01208.HK
2018-01-26,28.0625,120.076,92.0135,0.78930072,34.74,175.26,2219828284635.08,凯盛新能,10.02,33154.12,1.53,01108.HK
2018-01-29,45.2584,149.7683,104.5099,0.7938265600000001,47.58,162.42,2212258990645.27,首钢资源,9.5,32966.89,-0.56,00639.HK
2018-01-30,29.6228,118.2073,88.5845,0.7967888399999999,34.54,175.46,2181867070569.69,比亚迪电子,8.8,32607.29,-1.09,00285.HK
2018-01-31,59.7584,142.9415,83.1831,0.80276468,61.09,148.91,2205823282766.71,比亚迪电子,5.36,32887.27,0.86,00285.HK
2018-02-01,17.1451,115.9993,98.8542,0.8044791899999999,23.33,186.67,2183799558492.64,首钢资源,13.16,32642.09,-0.75,00639.HK
2018-02-02,53.764700000000005,124.2774,70.51270000000001,0.80985566,54.01,155.99,2208836598688.31,首钢资源,11.16,32601.78,-0.12,00639.HK
2018-02-05,105.9271,195.0026,89.07549999999999,0.82044837,102.36,107.64,2195124736086.17,玖龙纸业,5.76,32245.22,-1.09,02689.HK
2018-02-06,76.0842,257.04900000000004,180.9648,0.82805679,80.21,129.79,2067877756803.41,伟禄集团,1.22,30595.42,-5.12,01196.HK
2018-02-07,-25.68,163.0989,188.7789,0.82548879,-8.68,218.68,2052767063181.19,新奥能源,6.34,30323.2,-0.89,02688.HK
2018-02-08,8.21620000000001,113.813,105.5968,0.82631041,16.31,193.69,2069349610812.58,永利澳门,8.0,30451.27,0.42,01128.HK
2018-02-09,-15.3032,189.6508,204.954,0.82478009,5.04,204.96,1988203001129.33,新奥能源,4.14,29507.42,-3.1,02688.HK
2018-02-12,54.4621,127.2221,72.76,0.8302263000000001,52.15,157.85,1999838349726.29,李宁,10.4,29459.63,-0.16,02331.HK
2018-02-22,56.2726,129.813,73.5404,0.8358535600000001,54.18,155.82,2139618115024.22,洛阳钼业,8.35,30965.68,-1.48,03993.HK
2018-02-23,30.7117,85.8875,55.1758,0.8389247299999999,32.94,177.06,2166197795718.09,首钢资源,12.27,31267.17,0.97,00639.HK
2018-02-26,21.0302,106.4739,85.4437,0.84102775,26.27,183.73,2190174531187.77,华虹宏力,9.64,31498.6,0.74,01347.HK
2018-02-27,-47.2767,67.3614,114.6381,0.83630008,-30.9,240.9,2161658041748.24,玖龙纸业,8.26,31268.66,-0.73,02689.HK
2018-02-28,-13.52,62.5145,76.0345,0.83494808,-3.43,213.43,2138658329376.48,浙江世宝,12.98,30844.72,-1.36,01057.HK
2018-03-01,29.8805,76.9908,47.1103,0.83793613,32.25,177.75,2141606790432.35,信义玻璃,10.02,31044.25,0.65,00868.HK
2018-03-02,6.7653,66.7855,60.0202,0.83861266,13.05,196.95,2100978531255.5,东方电气,3.25,30583.45,-1.48,01072.HK
2018-03-05,3.4055,69.66590000000001,66.2604,0.83895321,9.12,200.88,2068755831210.63,中国宏桥,7.54,29886.39,-2.28,01378.HK
2018-03-06,24.3967,91.5371,67.1404,0.84139288,27.86,182.14,2123103924652.79,中航科工,13.45,30510.73,2.09,02357.HK
2018-03-07,6.8779,68.55,61.6721,0.8420806700000001,11.74,198.26,2104480730896.81,九龙仓集团,4.58,30196.92,-1.03,00004.HK
2018-03-08,28.7429,92.5294,63.7865,0.84495496,31.27,178.73,2140316812829.1,金斯瑞生物科技,16.57,30654.52,1.52,01548.HK
2018-03-09,18.6904,80.1146,61.4242,0.846824,23.04,186.96,2164123221135.37,华润啤酒,9.89,30996.21,1.11,00291.HK
2018-03-12,2.58739999999999,86.16069999999999,83.5733,0.8470827400000001,10.47,199.53,2208860580058.42,建滔积层板,8.39,31594.33,1.93,01888.HK
2018-03-13,-5.4601,59.7274,65.1875,0.84653673,2.54,207.46,2213114900898.92,合生创展集团,7.2,31601.45,0.02,00754.HK
2018-03-14,4.7366,60.2627,55.5261,0.84701039,11.31,198.69,2202812633057.76,金蝶国际,14.89,31435.01,-0.53,00268.HK
2018-03-15,14.9664,69.0219,54.0555,0.8485070299999999,19.62,190.38,2212876075484.93,凯盛新能,7.65,31541.1,0.34,01108.HK
2018-03-16,10.0795,66.8616,56.7821,0.8495149799999999,15.27,194.73,2208815649540.69,联想控股,7.36,31501.97,-0.12,03396.HK
2018-03-19,4.4318,59.1604,54.7286,0.8499581599999999,10.29,199.71,2202822017356.69,绿城服务,7.64,31513.76,0.04,02869.HK
2018-03-20,1.2242,78.8512,77.627,0.85008058,9.73,200.27,2208945792571.78,中国联塑,12.5,31549.93,0.11,02128.HK
2018-03-21,-9.3755,96.675,106.0505,0.84914303,0.36,209.64,2192628629696.55,金风科技,6.29,31414.52,-0.43,02208.HK
2018-03-22,7.254700000000001,92.0728,84.8181,0.8498684999999999,13.37,196.63,2166175648655.09,李宁,8.22,31071.05,-1.09,02331.HK
2018-03-23,-27.5068,141.8939,169.4007,0.84711782,-8.42,218.42,2098294760309.36,金蝶国际,3.63,30309.29,-2.45,00268.HK
2018-03-26,-31.7337,91.161,122.8947,0.84394445,-14.66,224.66,2115263153448.69,天能动力,11.53,30548.77,0.79,00819.HK
2018-03-27,16.9229,96.976,80.0531,0.8456367399999999,21.46,188.54,2133074147003.31,中国软件国际,11.56,30790.83,0.79,00354.HK
2018-03-28,-14.4554,81.7794,96.2348,0.8441912,-3.52,213.52,2069816433449.55,KLN,5.44,30022.53,-2.5,00636.HK
2018-03-29,12.222,96.7995,84.5775,0.8454134,19.27,190.73,2078050383099.97,潍柴动力,7.71,30093.38,0.24,02338.HK
2018-04-09,-12.9769,92.3718,105.3487,0.8441157100000001,0.09,209.91,2088953106432.53,金蝶国际,12.88,30229.58,1.29,00268.HK
2018-04-10,20.1236,105.7056,85.58200000000001,0.8461280699999999,25.96,184.04,2139496796748.62,丘钛科技,20.21,30728.74,1.65,01478.HK
2018-04-11,20.476,96.8747,76.3987,0.8481756699999999,24.42,185.58,2137020198525.18,安踏体育,10.85,30897.71,0.55,02020.HK
2018-04-12,-17.488699999999998,52.868100000000005,70.3568,0.8464268,-6.79,216.79,2130713985657.03,中海油田服务,6.23,30831.28,-0.21,02883.HK
2018-04-13,-10.1625,42.5221,52.6846,0.84541055,-1.99,211.99,2129736901914.9,新濠国际发展,7.69,30808.38,-0.07,00200.HK
2018-04-16,-29.711,53.2274,82.9384,0.84243945,-15.79,225.79,2087122567331.27,美图公司,4.62,30315.59,-1.6,01357.HK
2018-04-17,-15.8778,61.207,77.0848,0.84085167,-7.45,217.45,2050589934119.65,六福集团,8.13,30062.75,-0.83,00590.HK
2018-04-18,-15.5679,59.8767,75.4446,0.83929488,-4.66,214.66,2051723135674.75,华虹宏力,15.69,30284.25,0.74,01347.HK
2018-04-19,9.55309999999999,71.1992,61.6461,0.8402501899999999,14.14,195.86,2083616816606.28,五矿资源,13.03,30708.44,1.4,01208.HK
2018-04-20,-24.8769,48.4834,73.3603,0.8377625,-14.25,224.25,2049771099192.18,波司登,9.21,30418.33,-0.94,03998.HK
2018-04-23,-20.476,40.2192,60.69520000000001,0.8357148999999999,-11.42,221.42,2035134365369.64,香港宽频,7.77,30254.4,-0.54,01310.HK
2018-04-24,15.8583,69.7111,53.8528,0.8373007299999999,20.09,189.91,2074518375098.57,华润建材科技,7.99,30636.24,1.26,01313.HK
2018-04-25,0.0046,63.7013,63.6967,0.8373011899999999,7.01,202.99,2056113850606.38,中州证券,5.94,30328.15,-1.01,01375.HK
2018-05-02,-7.0143,71.476,78.49029999999999,0.83659976,1.47,838.53,2083154050480.82,中国软件国际,6.02,30723.88,-0.27,00354.HK
2018-05-03,10.3443,56.5921,46.2478,0.83763419,14.49,825.51,2057901279436.42,比亚迪电子,5.86,30313.37,-1.34,00285.HK
2018-05-04,-2.7308,43.43899999999999,46.1698,0.83736111,3.36,836.64,2034407904822.3,天能动力,6.19,29926.5,-1.28,00819.HK
2018-05-07,4.3203,64.9754,60.6551,0.8377931399999999,11.14,828.86,2050291765857.3,微创医疗,8.67,29988.11,0.21,00853.HK
2018-05-08,33.6893,87.5873,53.898,0.84116207,35.12,804.88,2079421828294.4,阅文集团,8.72,30402.81,1.36,00772.HK
2018-05-09,4.3597,54.438500000000005,50.0788,0.84159804,10.34,829.66,2085340708287.26,东岳集团,7.73,30536.14,0.44,00189.HK
2018-05-10,11.6474,68.8914,57.244,0.84276278,16.69,823.31,2103454661482.12,华虹宏力,8.34,30809.22,0.89,01347.HK
2018-05-11,-9.7287,57.6807,67.40939999999999,0.84178991,-1.05,841.05,2120033675869.42,先健科技,8.37,31122.06,1.02,01302.HK
2018-05-14,-13.7097,68.34649999999999,82.0562,0.84041894,-3.12,843.12,2152600415547.79,建滔集团,8.82,31541.08,1.35,00148.HK
2018-05-15,-12.3959,57.7959,70.1918,0.83917935,-3.2,843.2,2134675372446.35,白云山,11.96,31152.03,-1.23,00874.HK
2018-05-16,16.0673,67.9834,51.9161,0.84078608,20.28,819.72,2131845588175.33,四环医药,8.63,31110.2,-0.13,00460.HK
2018-05-17,-7.925800000000001,57.4327,65.3585,0.8399935,-0.22,840.22,2113835621776.23,阿里健康,26.13,30942.15,-0.54,00241.HK
2018-05-18,4.8476,59.1278,54.28020000000001,0.84047826,11.3,828.7,2128409619870.83,中国龙工,12.63,31047.91,0.34,03339.HK
2018-05-21,6.73820000000001,76.0659,69.32770000000001,0.84115208,11.98,828.02,2127923441817.56,北控水务集团,9.98,31234.35,0.6,00371.HK
2018-05-23,-13.9111,65.84270000000001,79.7538,0.8397609699999999,-4.65,844.65,2101117359122.96,阿里健康,14.5,30665.64,-1.82,00241.HK
2018-05-24,-13.5728,51.6172,65.19,0.8384036899999999,-3.86,843.86,2112438184526.5,大麦娱乐,31.52,30760.41,0.31,01060.HK
2018-05-25,-29.4012,49.7571,79.1583,0.8354635699999999,-17.11,857.11,2100607063725.1,联想集团,6.91,30588.04,-0.56,00992.HK
2018-05-28,-2.17299999999999,61.2689,63.4419,0.83524627,5.48,834.52,2107554844233.58,中海物业,8.65,30792.26,0.67,02669.HK
2018-05-29,-17.1377,61.4786,78.6163,0.8335325000000001,-7.99,847.99,2071236197778.45,康师傅控股,5.4,30484.58,-1.0,00322.HK
2018-05-30,-4.3105,55.4806,59.7911,0.8331014499999999,3.24,836.76,2035794429669.94,澳博控股,4.53,30056.79,-1.4,00880.HK
2018-05-31,-9.9096,64.574,74.4836,0.83211049,-0.46,840.46,2066169819414.27,天能动力,9.93,30468.56,1.37,00819.HK
2018-06-01,-10.7754,48.0611,58.8365,0.83103295,-2.59,842.59,2061684456316.67,第一拖拉机股份,9.26,30492.91,0.08,00038.HK
2018-06-04,-7.62139999999999,56.4407,64.0621,0.83027081,0.81,839.19,2094394424363.08,华润建材科技,11.18,30997.98,1.66,01313.HK
2018-06-05,6.652,70.265,63.613,0.83093601,12.77,827.23,2098344184374.83,比亚迪电子,7.13,31093.45,0.31,00285.HK
2018-06-06,-1.8625,60.294,62.1565,0.8307497600000001,5.61,834.39,2105565957926.32,易鑫集团,14.17,31259.1,0.53,02858.HK
2018-06-07,-21.2595,50.033,71.2925,0.8286238100000001,-10.88,850.88,2116955711855.64,特步国际,6.27,31512.63,0.81,01368.HK
2018-06-08,-37.2635,42.7934,80.0569,0.82489746,-24.44,864.44,2079768005025.75,海天国际,4.47,30958.21,-1.76,01882.HK
2018-06-11,-5.3687000000000005,46.2982,51.6669,0.8243605900000001,1.38,838.62,2086407329946.65,阿里健康,13.81,31063.7,0.34,00241.HK
2018-06-12,19.9495,73.8823,53.9328,0.8263555400000001,23.48,816.52,2093338587160.47,中教控股,7.28,31103.06,0.13,00839.HK
2018-06-13,-5.0656,70.5855,75.6511,0.82584898,2.95,837.05,2071022702415.66,华虹宏力,10.45,30725.15,-1.22,01347.HK
2018-06-14,-16.244500000000002,56.1668,72.4113,0.8242245300000001,-5.13,845.13,2051569039223.13,华宝国际,4.43,30440.17,-0.93,00336.HK
2018-06-15,-3.4584,59.49229999999999,62.9507,0.8238786899999999,4.05,835.95,2034367404536.96,中国重汽,6.94,30309.49,-0.43,03808.HK
2018-06-19,-22.9944,77.9387,100.9331,0.82157925,-11.61,851.61,1962322395129.56,VITASOY INT'L,4.58,29468.15,-2.78,00345.HK
2018-06-20,10.8618,55.7623,44.9005,0.82266543,15.1,824.9,1971947321932.84,中兴通讯,20.0,29696.17,0.77,00763.HK
2018-06-21,-1.3009,60.4264,61.72729999999999,0.82253534,4.39,835.61,1943935564970.12,华虹宏力,9.15,29296.05,-1.35,01347.HK
2018-06-22,2.9682,43.7203,40.7521,0.8228321600000001,9.58,830.42,1949270049275.03,中国重汽,7.81,29338.7,0.15,03808.HK
2018-06-25,7.764600000000001,62.781000000000006,55.0164,0.82360862,12.36,827.64,1907698988725.09,波司登,11.11,28961.39,-1.29,03998.HK
2018-06-26,-18.1124,59.6185,77.7309,0.82179738,-7.04,847.04,1890887382551.56,华虹宏力,9.78,28881.4,-0.28,01347.HK
2018-06-27,-15.2137,57.7288,72.9425,0.8202760099999999,-7.56,847.56,1828009527213.44,中集安瑞科,5.29,28356.26,-1.82,03899.HK
2018-06-28,-11.1816,56.1643,67.3459,0.81915785,-3.11,843.11,1815585443601.87,美图公司,6.71,28497.32,0.5,01357.HK
2018-06-29,20.1636,85.4143,65.2507,0.8211742099999999,26.5,813.5,1869943531542.11,新城发展,14.7,28955.11,1.61,01030.HK
2018-07-03,-27.6708,61.9935,89.6643,0.81840713,-15.22,855.22,1831668950120.27,中国水务,8.18,28545.57,-1.41,00855.HK
2018-07-04,-11.0661,39.5117,50.5778,0.8173005200000001,-3.97,843.97,1801658810826.42,波司登,9.65,28241.67,-1.06,03998.HK
2018-07-05,-39.6029,38.0776,77.6805,0.81334023,-26.75,866.75,1778525126618.94,大新金融,8.41,28182.09,-0.21,00440.HK
2018-07-06,-4.4583,40.97,45.4283,0.8128944,1.69,838.31,1783665497029.9,统一企业中国,8.91,28315.62,0.47,00220.HK
2018-07-09,18.077,64.1718,46.09479999999999,0.8147021,21.83,818.17,1810831717363.04,丘钛科技,14.29,28688.5,1.32,01478.HK
2018-07-10,12.191199999999998,51.6606,39.4694,0.81592122,15.57,824.43,1811441439344.33,浙江世宝,13.28,28682.25,-0.02,01057.HK
2018-07-11,-0.1119,40.2802,40.3921,0.81591003,6.65,833.35,1787230179956.48,绿色动力环保,6.15,28311.69,-1.29,01330.HK
2018-07-12,41.4199,92.3517,50.9318,0.8200520200000001,43.34,796.66,1816418893879.7,中兴通讯,25.13,28480.83,0.6,00763.HK
2018-07-13,-1.1577,43.40729999999999,44.565,0.8199362499999999,4.54,835.46,1822740356223.78,威高股份,12.61,28525.44,0.16,01066.HK
2018-07-16,-12.2913,30.7886,43.0799,0.81870712,-4.87,844.87,1821747800490.52,中兴通讯,16.45,28539.66,0.05,00763.HK
2018-07-17,-8.1793,33.7493,41.9286,0.8178891899999999,-2.03,842.03,1801683209318.67,南京熊猫电子股份,9.59,28181.68,-1.25,00553.HK
2018-07-18,-5.0215,38.4746,43.4961,0.8173870400000001,0.8,839.2,1801456937961.07,绿城服务,7.5,28117.42,-0.23,02869.HK
2018-07-19,2.1590000000000003,42.5835,40.4245,0.8176029399999999,6.62,833.38,1781158137774.73,鞍钢股份,4.9,28010.86,-0.38,00347.HK
2018-07-20,37.203,89.01100000000001,51.808,0.8213232400000001,40.06,799.94,1797192074073.87,新华保险,5.6,28224.48,0.76,01336.HK
2018-07-23,24.520100000000003,74.1906,49.6705,0.8237752500000001,28.0,812.0,1804316383109.24,中国铁建,6.72,28256.12,0.11,01186.HK
2018-07-24,27.6138,94.6482,67.03439999999999,0.82653663,32.36,807.64,1852645124611.02,丘钛科技,53.59,28662.57,1.44,01478.HK
2018-07-25,0.9302,44.2314,43.3012,0.82662965,6.89,833.11,1871402241382.19,美高梅中国,9.45,28920.9,0.9,02282.HK
2018-07-26,-16.612000000000002,35.0639,51.6759,0.82496845,-9.05,849.05,1860089443081.85,浙江世宝,6.47,28781.14,-0.48,01057.HK
2018-07-27,-2.4034,33.9673,36.3707,0.82472811,3.5,836.5,1864064668054.53,耐世特,7.8,28804.28,0.08,01316.HK
2018-07-30,-6.3422,40.6774,47.0196,0.8240938900000001,0.23,839.77,1847472541054.05,东江环保,6.98,28733.13,-0.25,00895.HK
2018-07-31,-9.8942,40.2046,50.0988,0.8231044700000001,-3.2,843.2,1833103441233.99,四环医药,3.68,28583.01,-0.52,00460.HK
