open_time,open,high,low,close,volume,close_time,quote_asset_volume
2025-11-07,0.05877,0.06064,0.05699,0.05801,30640050.0,2025-11-07 23:59:59.999,1795954.40318
2025-11-08,0.05804,0.0591,0.05559,0.05667,36053309.0,2025-11-08 23:59:59.999,2060602.46261
2025-11-09,0.05669,0.05856,0.05565,0.0578,16292956.0,2025-11-09 23:59:59.999,931850.14143
2025-11-10,0.05779,0.05858,0.05559,0.05586,16434714.0,2025-11-10 23:59:59.999,940223.11216
2025-11-11,0.05583,0.05753,0.054,0.0541,20269355.0,2025-11-11 23:59:59.999,1135706.80217
2025-11-12,0.05406,0.06183,0.05364,0.05717,62104560.0,2025-11-12 23:59:59.999,3638548.05152
2025-11-13,0.05722,0.06332,0.0532,0.05409,75958432.0,2025-11-13 23:59:59.999,4484505.21969
2025-11-14,0.05408,0.05506,0.05148,0.05348,26859961.0,2025-11-14 23:59:59.999,1436392.0709
2025-11-15,0.05346,0.05484,0.05301,0.05369,13944576.0,2025-11-15 23:59:59.999,751993.78349
2025-11-16,0.05367,0.05732,0.05231,0.0547,31797618.0,2025-11-16 23:59:59.999,1766901.47079
2025-11-17,0.05469,0.05634,0.05359,0.05422,25535979.0,2025-11-17 23:59:59.999,1402529.07033
2025-11-18,0.05419,0.05753,0.05389,0.05747,31906166.0,2025-11-18 23:59:59.999,1770181.20073
2025-11-19,0.05746,0.05903,0.0554,0.05887,44910346.0,2025-11-19 23:59:59.999,2580076.77791
2025-11-20,0.05889,0.06222,0.05443,0.05498,63672404.0,2025-11-20 23:59:59.999,3726425.1978
2025-11-21,0.055,0.06264,0.05495,0.06059,58321178.0,2025-11-21 23:59:59.999,3457049.32679
2025-11-22,0.0606,0.06099,0.05793,0.06042,19878979.0,2025-11-22 23:59:59.999,1186554.94742
2025-11-23,0.06043,0.06471,0.05966,0.06269,38242167.0,2025-11-23 23:59:59.999,2399151.917
2025-11-24,0.06264,0.06475,0.06139,0.06149,25350634.0,2025-11-24 23:59:59.999,1591887.92432
