open_time,open,high,low,close,volume,close_time,quote_asset_volume
2023-11-22,0.00478,0.004825,0.004076,0.004531,12700997933.0,2023-11-22 23:59:59.999,56367827.498747
2023-11-23,0.004531,0.004858,0.00393,0.004267,18971334686.0,2023-11-23 23:59:59.999,81589662.784026
2023-11-24,0.004267,0.004335,0.003835,0.00414,17168511399.0,2023-11-24 23:59:59.999,69929474.140394
2023-11-25,0.004143,0.0046,0.004084,0.00434,13093265623.0,2023-11-25 23:59:59.999,56987888.776227
2023-11-26,0.004341,0.004473,0.0039,0.004039,8227319829.0,2023-11-26 23:59:59.999,34346539.979351
2023-11-27,0.004041,0.004108,0.0035,0.003792,13641114564.0,2023-11-27 23:59:59.999,50921420.219278
2023-11-28,0.003792,0.004291,0.003651,0.004132,16156956865.0,2023-11-28 23:59:59.999,65529812.2768
2023-11-29,0.004135,0.004602,0.004019,0.004081,12213263655.0,2023-11-29 23:59:59.999,52468245.187053
2023-11-30,0.004082,0.004158,0.00386,0.003885,5885365545.0,2023-11-30 23:59:59.999,23489385.297695
2023-12-01,0.003884,0.004125,0.003804,0.004032,6812054856.0,2023-12-01 23:59:59.999,27244083.021344
2023-12-02,0.004033,0.004884,0.004,0.004854,13675845643.0,2023-12-02 23:59:59.999,60999372.608617
2023-12-03,0.004851,0.005509,0.004617,0.00532,14632068256.0,2023-12-03 23:59:59.999,72783807.903026
2023-12-04,0.005322,0.00702,0.0051,0.006288,30506794894.0,2023-12-04 23:59:59.999,187351635.909745
2023-12-05,0.006288,0.007719,0.005852,0.007562,16514545867.0,2023-12-05 23:59:59.999,112123974.316892
2023-12-06,0.007562,0.008669,0.007323,0.007551,25019579343.0,2023-12-06 23:59:59.999,200393618.149144
2023-12-07,0.007551,0.011489,0.007451,0.010064,67542283155.0,2023-12-07 23:59:59.999,655401827.365597
2023-12-08,0.010064,0.01344,0.00982,0.012983,78289690200.0,2023-12-08 23:59:59.999,943505810.268194
2023-12-09,0.012983,0.014872,0.010524,0.010971,60497348993.0,2023-12-09 23:59:59.999,776763102.443935
2023-12-10,0.010977,0.01278,0.009875,0.012539,50516204921.0,2023-12-10 23:59:59.999,566130269.154742
2023-12-11,0.012539,0.013509,0.009694,0.011869,50269283482.0,2023-12-11 23:59:59.999,596889531.192886
2023-12-12,0.011869,0.013662,0.011288,0.011516,30582191023.0,2023-12-12 23:59:59.999,382434950.117784
2023-12-13,0.011515,0.01511,0.009274,0.012947,69690755172.0,2023-12-13 23:59:59.999,802156739.050157
2023-12-14,0.01295,0.028888,0.012423,0.024371,103771117881.0,2023-12-14 23:59:59.999,1766184131.908563
2023-12-15,0.024376,0.035,0.021403,0.023756,137549670878.0,2023-12-15 23:59:59.999,3828400013.482589
2023-12-16,0.023757,0.026741,0.020274,0.021776,64612814350.0,2023-12-16 23:59:59.999,1533499367.870481
2023-12-17,0.021776,0.025,0.019716,0.022853,45508125150.0,2023-12-17 23:59:59.999,1001109309.962305
2023-12-18,0.022854,0.023459,0.018321,0.020866,41484537540.0,2023-12-18 23:59:59.999,839255089.865667
2023-12-19,0.020866,0.023106,0.018623,0.018992,27640729084.0,2023-12-19 23:59:59.999,563658198.155909
