open_time,open,high,low,close,volume,close_time,quote_asset_volume
2025-12-21,0.1414,0.17443,0.11363,0.16192,709953056.0,2025-12-21 23:59:59.999,102857711.94864
2025-12-22,0.16196,0.20249,0.14658,0.16125,1542343841.0,2025-12-22 23:59:59.999,277983680.29196
2025-12-23,0.16125,0.17568,0.13401,0.15005,510454984.0,2025-12-23 23:59:59.999,77497732.2402
2025-12-24,0.15006,0.15446,0.13177,0.13509,280840058.0,2025-12-24 23:59:59.999,40141714.34526
2025-12-25,0.13508,0.14097,0.12018,0.12135,199327205.0,2025-12-25 23:59:59.999,26068903.49403
2025-12-26,0.12137,0.1849,0.11922,0.14995,2824922691.0,2025-12-26 23:59:59.999,448530104.30123
2025-12-27,0.14996,0.16395,0.14044,0.15571,1051865993.0,2025-12-27 23:59:59.999,161250946.7338
2025-12-28,0.15568,0.16898,0.13783,0.14509,522768189.0,2025-12-28 23:59:59.999,80585622.42417
2025-12-29,0.14508,0.1475,0.13077,0.13625,318738912.0,2025-12-29 23:59:59.999,44491137.76718
2025-12-30,0.13624,0.14186,0.12327,0.1286,212152122.0,2025-12-30 23:59:59.999,27387800.76183
2025-12-31,0.12859,0.15269,0.12372,0.13018,518752880.0,2025-12-31 23:59:59.999,71754492.30601
2026-01-01,0.13019,0.14185,0.12558,0.12971,212657767.0,2026-01-01 23:59:59.999,28272338.22887
2026-01-02,0.12971,0.12971,0.12045,0.12631,149457575.0,2026-01-02 23:59:59.999,18512430.38294
2026-01-03,0.12633,0.12828,0.12132,0.12605,93588772.0,2026-01-03 23:59:59.999,11665223.11601
2026-01-04,0.12606,0.13053,0.12264,0.12951,97638084.0,2026-01-04 23:59:59.999,12282113.66214
2026-01-05,0.1295,0.13474,0.12661,0.13061,141133238.0,2026-01-05 23:59:59.999,18393023.81406
2026-01-06,0.1306,0.13067,0.1182,0.12328,132694369.0,2026-01-06 23:59:59.999,16459925.80628
2026-01-07,0.12332,0.20741,0.11444,0.20491,4244550486.0,2026-01-07 23:59:59.999,742646545.03493
2026-01-08,0.20487,0.22431,0.15525,0.16065,3080820923.0,2026-01-08 23:59:59.999,551405315.03413
