open_time,open,high,low,close,volume,close_time,quote_asset_volume
2025-11-07,0.1968,0.2218,0.1942,0.2181,8764132.0,2025-11-07 23:59:59.999,1819781.0905
2025-11-08,0.2181,0.2219,0.2087,0.214,6581224.0,2025-11-08 23:59:59.999,1411103.1885
2025-11-09,0.2138,0.2159,0.2048,0.2126,5792806.0,2025-11-09 23:59:59.999,1222003.509
2025-11-10,0.2125,0.2171,0.2075,0.2138,4316832.0,2025-11-10 23:59:59.999,918561.755
2025-11-11,0.2138,0.221,0.2023,0.2032,11096949.0,2025-11-11 23:59:59.999,2373449.9693
2025-11-12,0.2033,0.2105,0.1942,0.198,7172564.0,2025-11-12 23:59:59.999,1460325.4974
2025-11-13,0.198,0.2053,0.176,0.1782,10015361.0,2025-11-13 23:59:59.999,1894601.8877
2025-11-14,0.1783,0.1921,0.164,0.1705,50136452.0,2025-11-14 23:59:59.999,8900915.6289
2025-11-15,0.1705,0.1741,0.1657,0.1696,9287737.0,2025-11-15 23:59:59.999,1573005.472
2025-11-16,0.1696,0.1709,0.1557,0.1603,12444500.0,2025-11-16 23:59:59.999,2025860.669
2025-11-17,0.1603,0.1657,0.1521,0.1561,10237462.0,2025-11-17 23:59:59.999,1623836.5816
2025-11-18,0.1562,0.1598,0.1508,0.1585,8336405.0,2025-11-18 23:59:59.999,1296271.0416
2025-11-19,0.1584,0.1586,0.143,0.1524,11448283.0,2025-11-19 23:59:59.999,1727914.3194
2025-11-20,0.1525,0.1603,0.1455,0.1489,9222468.0,2025-11-20 23:59:59.999,1411900.2136
2025-11-21,0.1488,0.1527,0.1331,0.1458,14025737.0,2025-11-21 23:59:59.999,1998898.8485
2025-11-22,0.1459,0.151,0.1405,0.1461,14686906.0,2025-11-22 23:59:59.999,2142348.7268
2025-11-23,0.1462,0.1572,0.1444,0.154,18279726.0,2025-11-23 23:59:59.999,2752587.8141
2025-11-24,0.1538,0.1597,0.147,0.1573,6839179.0,2025-11-24 23:59:59.999,1043929.3012
2025-11-25,0.1574,0.1579,0.1518,0.1565,4438257.0,2025-11-25 23:59:59.999,686958.9276
2025-11-26,0.1566,0.158,0.1519,0.1574,3446670.0,2025-11-26 23:59:59.999,535146.9313
2025-11-27,0.1575,0.1698,0.1562,0.1633,27376113.0,2025-11-27 23:59:59.999,4498665.2926
2025-11-28,0.1632,0.2061,0.1571,0.158,244076499.0,2025-11-28 23:59:59.999,44697893.7194
2025-11-29,0.158,0.1597,0.148,0.1506,25735008.0,2025-11-29 23:59:59.999,3974668.2925
2025-11-30,0.1507,0.1561,0.1494,0.1508,8844407.0,2025-11-30 23:59:59.999,1353481.1859
