open_time,open,high,low,close,volume,close_time,quote_asset_volume
2025-11-07,0.5,0.6574,0.4866,0.582,167511306.0,2025-11-07 23:59:59.999,93203579.7844
2025-11-08,0.5819,0.5992,0.516,0.5356,84753119.0,2025-11-08 23:59:59.999,47296354.87536
2025-11-09,0.5355,0.552,0.5099,0.5395,64985407.0,2025-11-09 23:59:59.999,34381535.46943
2025-11-10,0.5396,0.5606,0.5268,0.5468,64960747.0,2025-11-10 23:59:59.999,35245247.21638
2025-11-11,0.5468,0.564,0.5022,0.504,59855852.0,2025-11-11 23:59:59.999,31804807.28677
2025-11-12,0.5038,0.5281,0.4769,0.4911,51842561.0,2025-11-12 23:59:59.999,26144429.64749
2025-11-13,0.491,0.6129,0.4835,0.5324,305426574.0,2025-11-13 23:59:59.999,166702886.73582
2025-11-14,0.5325,0.5529,0.4867,0.5066,197248930.0,2025-11-14 23:59:59.999,100847582.64074
2025-11-15,0.5066,0.532,0.4926,0.4995,85319384.0,2025-11-15 23:59:59.999,43679227.69206
2025-11-16,0.4995,0.5082,0.4436,0.4631,111245111.0,2025-11-16 23:59:59.999,52805636.69531
2025-11-17,0.4632,0.4698,0.4127,0.429,92556828.0,2025-11-17 23:59:59.999,40972161.19555
2025-11-18,0.429,0.4598,0.4125,0.4406,84989517.0,2025-11-18 23:59:59.999,37086935.81241
2025-11-19,0.4406,0.46,0.4056,0.4262,90829112.0,2025-11-19 23:59:59.999,38979942.6754
2025-11-20,0.4263,0.4387,0.3892,0.391,74015910.0,2025-11-20 23:59:59.999,30586790.52048
2025-11-21,0.3908,0.4286,0.3235,0.4131,202558824.0,2025-11-21 23:59:59.999,79301230.6115
2025-11-22,0.4131,0.431,0.3841,0.3896,89981741.0,2025-11-22 23:59:59.999,36072018.68304
2025-11-23,0.3896,0.4233,0.379,0.3893,64145409.0,2025-11-23 23:59:59.999,25275862.86865
2025-11-24,0.3892,0.404,0.3731,0.3987,62033532.0,2025-11-24 23:59:59.999,24096248.62388
2025-11-25,0.3986,0.4078,0.3822,0.4053,49798132.0,2025-11-25 23:59:59.999,19547570.85807
2025-11-26,0.4054,0.4102,0.387,0.4062,39934029.0,2025-11-26 23:59:59.999,15941388.20456
2025-11-27,0.4062,0.429,0.397,0.4106,48322891.0,2025-11-27 23:59:59.999,19915733.078
2025-11-28,0.4107,0.4179,0.3847,0.3913,45712759.0,2025-11-28 23:59:59.999,18369601.0126
2025-11-29,0.3913,0.3993,0.3812,0.3884,27743461.0,2025-11-29 23:59:59.999,10775462.14752
2025-11-30,0.3884,0.3896,0.3703,0.3708,28191186.0,2025-11-30 23:59:59.999,10682436.00688
2025-12-01,0.3709,0.3711,0.3214,0.3281,61416677.0,2025-12-01 23:59:59.999,20784551.29981
2025-12-02,0.3282,0.3532,0.318,0.3405,49757310.0,2025-12-02 23:59:59.999,16679806.03808
2025-12-03,0.3404,0.3718,0.3389,0.3645,53105726.0,2025-12-03 23:59:59.999,18972977.32822
2025-12-04,0.3646,0.3771,0.3448,0.3471,45554180.0,2025-12-04 23:59:59.999,16415977.19388
2025-12-05,0.347,0.3492,0.3224,0.3297,44770715.0,2025-12-05 23:59:59.999,15070002.87034
2025-12-06,0.3298,0.3367,0.324,0.3261,19406977.0,2025-12-06 23:59:59.999,6395308.8279
2025-12-07,0.326,0.3282,0.2974,0.3007,41458464.0,2025-12-07 23:59:59.999,12974490.84706
2025-12-08,0.3008,0.3203,0.2997,0.3056,45922416.0,2025-12-08 23:59:59.999,14169739.65522
2025-12-09,0.3056,0.3219,0.2988,0.3095,51157302.0,2025-12-09 23:59:59.999,15881250.54806
2025-12-10,0.3093,0.3327,0.301,0.3109,76270719.0,2025-12-10 23:59:59.999,24054938.3184
2025-12-11,0.3109,0.3117,0.2877,0.2967,48388791.0,2025-12-11 23:59:59.999,14381738.95733
2025-12-12,0.2967,0.3049,0.2852,0.2895,41692376.0,2025-12-12 23:59:59.999,12270294.27693
2025-12-13,0.2895,0.294,0.2798,0.2911,20786785.0,2025-12-13 23:59:59.999,5978861.26016
2025-12-14,0.2911,0.2925,0.2669,0.2705,29255239.0,2025-12-14 23:59:59.999,8199198.5175
2025-12-15,0.2706,0.2771,0.2444,0.2487,51110247.0,2025-12-15 23:59:59.999,13389012.33511
