open_time,open,high,low,close,volume,close_time,quote_asset_volume
2026-05-07,0.07525,0.08915,0.06337,0.07189,1075261422.0,2026-05-07 23:59:59.999,83419675.50577
2026-05-08,0.07192,0.099,0.06822,0.09575,2714501845.0,2026-05-08 23:59:59.999,235111803.58413
2026-05-09,0.09576,0.15294,0.08229,0.12104,4677557661.0,2026-05-09 23:59:59.999,523173736.41669
2026-05-10,0.12105,0.13098,0.09541,0.11849,3929669277.0,2026-05-10 23:59:59.999,459947195.50602
2026-05-11,0.11849,0.15496,0.11118,0.13879,2817703574.0,2026-05-11 23:59:59.999,372779706.25522
2026-05-12,0.1388,0.20385,0.135,0.18867,2583503503.0,2026-05-12 23:59:59.999,429659442.6573
2026-05-13,0.18867,0.2278,0.16607,0.18345,3329785946.0,2026-05-13 23:59:59.999,632620308.27244
2026-05-14,0.18345,0.21626,0.1605,0.20865,1856583362.0,2026-05-14 23:59:59.999,347823375.2196
2026-05-15,0.20868,0.2372,0.17017,0.17362,2168736338.0,2026-05-15 23:59:59.999,447586271.0959
2026-05-16,0.17364,0.1854,0.14103,0.14319,2127018362.0,2026-05-16 23:59:59.999,335502982.5841
2026-05-17,0.14318,0.166,0.12786,0.15647,1849919019.0,2026-05-17 23:59:59.999,266785393.20561
2026-05-18,0.15647,0.16389,0.13379,0.15225,4023360357.0,2026-05-18 23:59:59.999,613428773.07379
2026-05-19,0.15226,0.15676,0.09583,0.11197,1758131656.0,2026-05-19 23:59:59.999,208170059.14263
2026-05-20,0.11194,0.11848,0.0842,0.08598,1499316405.0,2026-05-20 23:59:59.999,152242335.15441
2026-05-21,0.08599,0.09623,0.06912,0.07598,2373663158.0,2026-05-21 23:59:59.999,188613545.7767
2026-05-22,0.07599,0.09425,0.06745,0.08791,2532588967.0,2026-05-22 23:59:59.999,199905242.8334
2026-05-23,0.08792,0.11,0.0804,0.09782,2521949814.0,2026-05-23 23:59:59.999,235269242.20319
2026-05-24,0.0978,0.11965,0.09132,0.11295,1612068020.0,2026-05-24 23:59:59.999,167771347.43081
2026-05-25,0.11296,0.12437,0.08812,0.08893,1571075707.0,2026-05-25 23:59:59.999,169564147.92661
2026-05-26,0.08893,0.09574,0.08419,0.09085,997340704.0,2026-05-26 23:59:59.999,89156295.04423
2026-05-27,0.09085,0.0935,0.07463,0.0791,881462966.0,2026-05-27 23:59:59.999,71217036.87438
2026-05-28,0.07908,0.09183,0.07838,0.08406,1320690179.0,2026-05-28 23:59:59.999,111814078.99747
