open_time,open,high,low,close,volume,close_time,quote_asset_volume
2020-10-19,0.155,0.18237,0.15355,0.17084,26449292.0,2020-10-19 23:59:59.999,4505660.36816
2020-10-20,0.17099,0.1758,0.15503,0.15685,12875504.0,2020-10-20 23:59:59.999,2123564.94522
2020-10-21,0.15694,0.17366,0.15646,0.16449,9683800.0,2020-10-21 23:59:59.999,1604082.30875
2020-10-22,0.16461,0.17379,0.16461,0.16926,4506621.0,2020-10-22 23:59:59.999,765078.53696
2020-10-23,0.16909,0.17104,0.16135,0.16531,3567075.0,2020-10-23 23:59:59.999,597328.29207
2020-10-24,0.1651,0.16732,0.16288,0.16609,2904167.0,2020-10-24 23:59:59.999,479890.83824
2020-10-25,0.16588,0.17,0.16386,0.16404,6673214.0,2020-10-25 23:59:59.999,1113379.08912
2020-10-26,0.16445,0.16657,0.15036,0.15635,6460015.0,2020-10-26 23:59:59.999,1028138.0001
2020-10-27,0.1565,0.16053,0.15322,0.15611,6512041.0,2020-10-27 23:59:59.999,1024149.79912
2020-10-28,0.1566,0.15789,0.14045,0.14456,8974057.0,2020-10-28 23:59:59.999,1321408.82751
2020-10-29,0.14467,0.1459,0.12964,0.13353,11425735.0,2020-10-29 23:59:59.999,1572700.22516
2020-10-30,0.13364,0.1356,0.1195,0.12765,12317296.0,2020-10-30 23:59:59.999,1536698.27308
2020-10-31,0.12742,0.1434,0.12623,0.142,25097227.0,2020-10-31 23:59:59.999,3428236.62797
2020-11-01,0.1418,0.15354,0.14018,0.14867,50974095.0,2020-11-01 23:59:59.999,7466575.47505
2020-11-02,0.14857,0.15126,0.13718,0.13884,23532371.0,2020-11-02 23:59:59.999,3369282.82881
2020-11-03,0.13904,0.13904,0.12915,0.13118,14459980.0,2020-11-03 23:59:59.999,1922539.82619
2020-11-04,0.13131,0.13131,0.11756,0.12453,16908654.0,2020-11-04 23:59:59.999,2097431.21157
2020-11-05,0.12459,0.1281,0.11467,0.12003,28896218.0,2020-11-05 23:59:59.999,3526649.53895
2020-11-06,0.12002,0.13984,0.11935,0.13795,35339236.0,2020-11-06 23:59:59.999,4692253.67962
2020-11-07,0.13792,0.16021,0.13436,0.14308,46644931.0,2020-11-07 23:59:59.999,6913076.64085
2020-11-08,0.14292,0.15961,0.13983,0.15593,25052301.0,2020-11-08 23:59:59.999,3813966.56136
2020-11-09,0.15593,0.17012,0.14809,0.15579,26096576.0,2020-11-09 23:59:59.999,4158046.27505
2020-11-10,0.156,0.244,0.15346,0.21166,106410444.0,2020-11-10 23:59:59.999,21569023.01664
2020-11-11,0.21158,0.22598,0.18058,0.18524,157882358.0,2020-11-11 23:59:59.999,31778451.31909
2020-11-12,0.18524,0.18959,0.17215,0.17894,61070576.0,2020-11-12 23:59:59.999,11062264.05217
2020-11-13,0.17866,0.19572,0.1776,0.19099,25624088.0,2020-11-13 23:59:59.999,4786443.94005
2020-11-14,0.1905,0.19319,0.17266,0.17894,17269270.0,2020-11-14 23:59:59.999,3104013.53595
2020-11-15,0.17897,0.18876,0.17024,0.17705,25885877.0,2020-11-15 23:59:59.999,4722794.70963
2020-11-16,0.17705,0.19223,0.17295,0.18512,17954184.0,2020-11-16 23:59:59.999,3311256.11889
2020-11-17,0.18484,0.19086,0.1803,0.187,19624738.0,2020-11-17 23:59:59.999,3647213.86953
2020-11-18,0.18733,0.19066,0.16811,0.17724,21195701.0,2020-11-18 23:59:59.999,3747297.93168
2020-11-19,0.17741,0.18935,0.1734,0.17657,28103059.0,2020-11-19 23:59:59.999,5100055.07224
2020-11-20,0.17661,0.20119,0.17516,0.18785,40697099.0,2020-11-20 23:59:59.999,7784503.27225
2020-11-21,0.18787,0.20735,0.18086,0.20029,30806579.0,2020-11-21 23:59:59.999,5950023.7458
2020-11-22,0.2005,0.20328,0.17823,0.18977,25863611.0,2020-11-22 23:59:59.999,4939487.902
2020-11-23,0.18958,0.20355,0.18597,0.19931,23191350.0,2020-11-23 23:59:59.999,4530628.88549
2020-11-24,0.19925,0.229,0.19267,0.22493,38044551.0,2020-11-24 23:59:59.999,7924163.8114
2020-11-25,0.22496,0.2399,0.20076,0.20986,38130435.0,2020-11-25 23:59:59.999,8550115.73681
2020-11-26,0.20985,0.22134,0.16883,0.1902,49167852.0,2020-11-26 23:59:59.999,9298884.7779
2020-11-27,0.1908,0.19563,0.1727,0.18455,11951746.0,2020-11-27 23:59:59.999,2198808.07554
2020-11-28,0.18455,0.20056,0.18277,0.19079,16136152.0,2020-11-28 23:59:59.999,3109591.04222
2020-11-29,0.19082,0.20144,0.18752,0.19664,12140156.0,2020-11-29 23:59:59.999,2365472.10002
2020-11-30,0.19693,0.20355,0.19016,0.20188,15986020.0,2020-11-30 23:59:59.999,3152797.53841
2020-12-01,0.20196,0.20609,0.18198,0.18899,31311367.0,2020-12-01 23:59:59.999,6085515.54931
2020-12-02,0.1888,0.20454,0.18617,0.20078,15561647.0,2020-12-02 23:59:59.999,3064534.25943
2020-12-03,0.20066,0.20266,0.1924,0.19941,12480578.0,2020-12-03 23:59:59.999,2474105.53602
2020-12-04,0.19927,0.20049,0.18,0.18231,23889042.0,2020-12-04 23:59:59.999,4548385.81599
2020-12-05,0.18202,0.19481,0.17952,0.19452,8366246.0,2020-12-05 23:59:59.999,1569668.98926
2020-12-06,0.19442,0.19587,0.18254,0.18928,7986036.0,2020-12-06 23:59:59.999,1507301.50646
2020-12-07,0.18937,0.19024,0.1812,0.18388,9676292.0,2020-12-07 23:59:59.999,1795891.99424
2020-12-08,0.1838,0.199,0.17225,0.1864,45880682.0,2020-12-08 23:59:59.999,8636081.34746
2020-12-09,0.18664,0.19888,0.16938,0.18712,54984424.0,2020-12-09 23:59:59.999,10270582.52538
2020-12-10,0.18716,0.18876,0.174,0.17457,14168064.0,2020-12-10 23:59:59.999,2541632.18592
2020-12-11,0.1747,0.17534,0.16528,0.16685,16954845.0,2020-12-11 23:59:59.999,2879869.4782
2020-12-12,0.16706,0.1838,0.16669,0.17864,11404302.0,2020-12-12 23:59:59.999,2003434.13325
2020-12-13,0.17884,0.18238,0.17448,0.17795,9239994.0,2020-12-13 23:59:59.999,1649087.86023
2020-12-14,0.17777,0.17819,0.17312,0.1775,9002237.0,2020-12-14 23:59:59.999,1583876.07718
2020-12-15,0.17771,0.17986,0.1721,0.17276,11527855.0,2020-12-15 23:59:59.999,2024312.45562
2020-12-16,0.1727,0.17873,0.16873,0.1742,20840722.0,2020-12-16 23:59:59.999,3607910.51815
2020-12-17,0.17435,0.18321,0.16875,0.17209,32283334.0,2020-12-17 23:59:59.999,5678304.6373
2020-12-18,0.17215,0.17631,0.1688,0.17309,16728810.0,2020-12-18 23:59:59.999,2880317.65417
2020-12-19,0.17299,0.17953,0.171,0.17216,14642684.0,2020-12-19 23:59:59.999,2574016.31434
2020-12-20,0.17213,0.17535,0.16194,0.17108,15961056.0,2020-12-20 23:59:59.999,2710007.60915
2020-12-21,0.17105,0.17517,0.15861,0.161,20828765.0,2020-12-21 23:59:59.999,3454160.71797
2020-12-22,0.16111,0.16886,0.15489,0.16455,18240136.0,2020-12-22 23:59:59.999,2967416.28741
2020-12-23,0.1644,0.16592,0.129,0.14084,27416404.0,2020-12-23 23:59:59.999,4073129.07136
2020-12-24,0.14078,0.15055,0.13458,0.14969,23099698.0,2020-12-24 23:59:59.999,3266078.6926
2020-12-25,0.14973,0.15864,0.14537,0.15227,21540120.0,2020-12-25 23:59:59.999,3281513.69036
2020-12-26,0.1523,0.15758,0.14649,0.15253,17739917.0,2020-12-26 23:59:59.999,2701140.28055
2020-12-27,0.1526,0.16625,0.14464,0.16057,31919892.0,2020-12-27 23:59:59.999,4987376.96981
2020-12-28,0.16064,0.18632,0.15681,0.17588,103877931.0,2020-12-28 23:59:59.999,17948266.69239
2020-12-29,0.17579,0.18586,0.16641,0.18328,59589613.0,2020-12-29 23:59:59.999,10527268.8568
2020-12-30,0.18353,0.20028,0.17808,0.17953,42857476.0,2020-12-30 23:59:59.999,8144549.63531
2020-12-31,0.17953,0.17997,0.16687,0.16969,21464488.0,2020-12-31 23:59:59.999,3713008.68303
2021-01-01,0.16977,0.18214,0.16712,0.17545,26803990.0,2021-01-01 23:59:59.999,4715849.59819
2021-01-02,0.17575,0.1799,0.17002,0.17586,16064053.0,2021-01-02 23:59:59.999,2816366.05393
2021-01-03,0.17579,0.27732,0.17528,0.27331,119826369.0,2021-01-03 23:59:59.999,26637985.7057
2021-01-04,0.27386,0.38681,0.24419,0.36258,451342013.0,2021-01-04 23:59:59.999,140074309.90424
2021-01-05,0.36258,0.6209,0.35295,0.49274,724352363.0,2021-01-05 23:59:59.999,352900465.56636
2021-01-06,0.49367,0.51975,0.3987,0.41134,382054846.0,2021-01-06 23:59:59.999,174934969.08849
2021-01-07,0.41135,0.4528,0.35557,0.3706,158929098.0,2021-01-07 23:59:59.999,65618435.13826
2021-01-08,0.37088,0.38964,0.31687,0.35072,106759229.0,2021-01-08 23:59:59.999,37888654.56931
2021-01-09,0.35106,0.43331,0.34721,0.38606,122694346.0,2021-01-09 23:59:59.999,49269664.46135
2021-01-10,0.38626,0.41275,0.32681,0.35248,67138043.0,2021-01-10 23:59:59.999,25321456.13912
2021-01-11,0.35273,0.35322,0.26353,0.31327,85894606.0,2021-01-11 23:59:59.999,26504113.97506
2021-01-12,0.31347,0.35022,0.30095,0.32351,57045894.0,2021-01-12 23:59:59.999,18705523.27451
2021-01-13,0.32384,0.41278,0.30801,0.41194,80468142.0,2021-01-13 23:59:59.999,28402934.10731
2021-01-14,0.41194,0.4496,0.3811,0.40663,84354474.0,2021-01-14 23:59:59.999,34948661.99241
2021-01-15,0.40656,0.41613,0.3439,0.3871,52969559.0,2021-01-15 23:59:59.999,20447888.66876
2021-01-16,0.38748,0.42408,0.37377,0.38847,51824126.0,2021-01-16 23:59:59.999,20678978.6711
2021-01-17,0.38868,0.439,0.36263,0.4242,42187638.0,2021-01-17 23:59:59.999,16713383.38644
2021-01-18,0.42413,0.43134,0.39247,0.41591,43347804.0,2021-01-18 23:59:59.999,17822091.90536
2021-01-19,0.41617,0.51511,0.41525,0.46738,122970334.0,2021-01-19 23:59:59.999,57842664.46269
2021-01-20,0.46712,0.49201,0.392,0.45818,79254498.0,2021-01-20 23:59:59.999,34860771.03395
2021-01-21,0.4577,0.46212,0.36531,0.3675,47910641.0,2021-01-21 23:59:59.999,19397126.11602
2021-01-22,0.36763,0.41777,0.33747,0.39917,40165141.0,2021-01-22 23:59:59.999,15540565.10758
2021-01-23,0.39878,0.43203,0.38952,0.40662,49211370.0,2021-01-23 23:59:59.999,20293147.08989
2021-01-24,0.40675,0.4285,0.40053,0.42056,29823981.0,2021-01-24 23:59:59.999,12389769.97722
2021-01-25,0.42084,0.47957,0.418,0.41898,53062675.0,2021-01-25 23:59:59.999,23597905.0354
2021-01-26,0.41854,0.44214,0.39051,0.43638,41354902.0,2021-01-26 23:59:59.999,17113748.83121
2021-01-27,0.43629,0.46124,0.38331,0.39806,48089149.0,2021-01-27 23:59:59.999,20053401.58225
2021-01-28,0.39783,0.47808,0.38766,0.44893,47362446.0,2021-01-28 23:59:59.999,20899383.2348
2021-01-29,0.44918,0.483,0.42608,0.44659,48128885.0,2021-01-29 23:59:59.999,21655104.34268
2021-01-30,0.44674,0.51291,0.434,0.50296,61408701.0,2021-01-30 23:59:59.999,29687049.0505
2021-01-31,0.5025,0.57935,0.47157,0.49515,64799557.0,2021-01-31 23:59:59.999,33960349.32846
2021-02-01,0.49522,0.552,0.46047,0.53817,33575554.0,2021-02-01 23:59:59.999,16925203.39588
2021-02-02,0.53763,0.55216,0.511,0.54056,21530282.0,2021-02-02 23:59:59.999,11451984.7898
2021-02-03,0.54068,0.57599,0.52363,0.56831,23948312.0,2021-02-03 23:59:59.999,13160301.00165
2021-02-04,0.56859,0.59759,0.52418,0.54054,31761582.0,2021-02-04 23:59:59.999,17706268.75419
2021-02-05,0.54015,0.797,0.54005,0.72978,89370441.0,2021-02-05 23:59:59.999,61155563.03831
2021-02-06,0.7313,0.755,0.6183,0.65886,51231999.0,2021-02-06 23:59:59.999,34399188.73269
2021-02-07,0.65918,0.67723,0.57622,0.63082,40076035.0,2021-02-07 23:59:59.999,25141969.60474
2021-02-08,0.63053,0.69532,0.61463,0.6661,33285935.0,2021-02-08 23:59:59.999,22041118.50201
2021-02-09,0.66694,0.70372,0.64076,0.69861,30450169.0,2021-02-09 23:59:59.999,20354666.01944
2021-02-10,0.69942,0.73321,0.62692,0.69259,53639909.0,2021-02-10 23:59:59.999,36859927.25112
2021-02-11,0.69187,0.77463,0.67442,0.75303,47161166.0,2021-02-11 23:59:59.999,34681043.69024
2021-02-12,0.75364,0.89842,0.70888,0.82053,58433068.0,2021-02-12 23:59:59.999,46736591.9685
2021-02-13,0.82147,0.87481,0.74911,0.83417,44522943.0,2021-02-13 23:59:59.999,36335894.65592
2021-02-14,0.83527,0.8439,0.75048,0.77352,31870056.0,2021-02-14 23:59:59.999,25317956.817
2021-02-15,0.77448,0.78651,0.60877,0.71994,47161674.0,2021-02-15 23:59:59.999,33893868.01277
2021-02-16,0.72015,0.74442,0.66117,0.69602,30851916.0,2021-02-16 23:59:59.999,21850041.47592
2021-02-17,0.69623,0.76355,0.66007,0.76068,31598126.0,2021-02-17 23:59:59.999,22515140.70774
2021-02-18,0.76122,0.81303,0.75545,0.76294,30821186.0,2021-02-18 23:59:59.999,24000445.04686
2021-02-19,0.7638,0.77585,0.63229,0.74128,29537358.0,2021-02-19 23:59:59.999,21892354.03864
2021-02-20,0.74163,0.79972,0.6782,0.71004,37080510.0,2021-02-20 23:59:59.999,27844649.10052
2021-02-21,0.71052,0.81978,0.69053,0.77311,38822017.0,2021-02-21 23:59:59.999,29282711.15208
2021-02-22,0.77342,0.78052,0.54479,0.68143,63745373.0,2021-02-22 23:59:59.999,42968078.47146
2021-02-23,0.68167,0.68744,0.455,0.568,80388075.0,2021-02-23 23:59:59.999,45068706.56817
2021-02-24,0.56896,0.63757,0.54164,0.58491,35422633.0,2021-02-24 23:59:59.999,21044836.60041
2021-02-25,0.58412,0.61624,0.5306,0.53396,23996435.0,2021-02-25 23:59:59.999,13978954.5032
2021-02-26,0.53495,0.5535,0.48349,0.51148,34461448.0,2021-02-26 23:59:59.999,17956969.58448
2021-02-27,0.51167,0.5651,0.50945,0.54007,26175181.0,2021-02-27 23:59:59.999,14096088.15977
2021-02-28,0.53949,0.54658,0.46437,0.51969,32658669.0,2021-02-28 23:59:59.999,16270168.01918
2021-03-01,0.51923,0.59914,0.51625,0.59631,22388722.0,2021-03-01 23:59:59.999,12498645.28573
2021-03-02,0.59621,0.61653,0.54294,0.56791,28152962.0,2021-03-02 23:59:59.999,16440396.37903
2021-03-03,0.56725,0.61295,0.56025,0.57666,22948198.0,2021-03-03 23:59:59.999,13531512.69374
2021-03-04,0.57713,0.59963,0.53704,0.54448,23800467.0,2021-03-04 23:59:59.999,13497663.24038
2021-03-05,0.54518,0.59132,0.51229,0.57288,33315862.0,2021-03-05 23:59:59.999,18423286.35936
2021-03-06,0.57342,0.59851,0.54611,0.58522,21183705.0,2021-03-06 23:59:59.999,12188948.79528
2021-03-07,0.58552,0.59352,0.55952,0.57221,14117666.0,2021-03-07 23:59:59.999,8150146.75598
2021-03-08,0.57243,0.60111,0.548,0.59261,22993940.0,2021-03-08 23:59:59.999,13076608.37874
2021-03-09,0.59266,0.62888,0.57977,0.62088,38921086.0,2021-03-09 23:59:59.999,23527118.31407
2021-03-10,0.62156,0.62888,0.55801,0.57229,40777145.0,2021-03-10 23:59:59.999,23985997.13885
2021-03-11,0.57306,0.58218,0.53801,0.56039,34116019.0,2021-03-11 23:59:59.999,19263512.52535
2021-03-12,0.5605,0.57018,0.51365,0.528,38270532.0,2021-03-12 23:59:59.999,20794530.65416
2021-03-13,0.52803,0.60606,0.5111,0.57195,43128293.0,2021-03-13 23:59:59.999,24371487.24813
2021-03-14,0.57223,0.57858,0.54096,0.54203,33924187.0,2021-03-14 23:59:59.999,18894551.90949
2021-03-15,0.54192,0.62946,0.4974,0.56397,85207441.0,2021-03-15 23:59:59.999,47328230.18315
2021-03-16,0.56396,0.57977,0.51699,0.54563,48850567.0,2021-03-16 23:59:59.999,26398140.98363
2021-03-17,0.5462,0.65516,0.54122,0.6284,73549358.0,2021-03-17 23:59:59.999,44217015.57232
2021-03-18,0.62893,0.63484,0.59,0.59398,37895407.0,2021-03-18 23:59:59.999,23286851.98371
2021-03-19,0.59411,0.6098,0.56,0.58656,25693251.0,2021-03-19 23:59:59.999,15189952.41164
2021-03-20,0.58647,0.61438,0.57703,0.57956,25331276.0,2021-03-20 23:59:59.999,15178527.04092
2021-03-21,0.57871,0.58463,0.53654,0.55657,33697626.0,2021-03-21 23:59:59.999,18770321.00233
2021-03-22,0.55651,0.56731,0.51005,0.5202,31917230.0,2021-03-22 23:59:59.999,17337299.33681
2021-03-23,0.52009,0.54398,0.49554,0.52026,29662384.0,2021-03-23 23:59:59.999,15479653.13131
2021-03-24,0.52013,0.53695,0.45661,0.46892,36271579.0,2021-03-24 23:59:59.999,18220456.03014
2021-03-25,0.46883,0.4766,0.43785,0.44935,44698033.0,2021-03-25 23:59:59.999,20451868.73105
2021-03-26,0.4495,0.514,0.44919,0.50244,42804676.0,2021-03-26 23:59:59.999,20906760.37189
2021-03-27,0.50269,0.51311,0.48101,0.48682,34625412.0,2021-03-27 23:59:59.999,17155473.87052
2021-03-28,0.48693,0.50734,0.47332,0.49233,44353929.0,2021-03-28 23:59:59.999,21743338.40096
2021-03-29,0.4925,0.55515,0.48436,0.53946,67619786.0,2021-03-29 23:59:59.999,35824935.31933
2021-03-30,0.53977,0.56336,0.53276,0.5499,46814670.0,2021-03-30 23:59:59.999,25641954.99672
2021-03-31,0.55015,0.562,0.5035,0.54972,48992097.0,2021-03-31 23:59:59.999,26053310.73892
2021-04-01,0.54995,0.56618,0.52595,0.53766,48629588.0,2021-04-01 23:59:59.999,26565511.36497
2021-04-02,0.538,0.58278,0.52798,0.57109,68768931.0,2021-04-02 23:59:59.999,38653090.26949
2021-04-03,0.57112,0.60188,0.52337,0.5276,85580831.0,2021-04-03 23:59:59.999,48627377.53633
2021-04-04,0.52763,0.57943,0.516,0.57243,45586842.0,2021-04-04 23:59:59.999,25256159.71242
2021-04-05,0.57213,0.6159,0.54071,0.58927,60970833.0,2021-04-05 23:59:59.999,35431732.32708
2021-04-06,0.58941,0.612,0.54904,0.57317,75793798.0,2021-04-06 23:59:59.999,44422320.25669
2021-04-07,0.5734,0.5862,0.4876,0.52139,86674958.0,2021-04-07 23:59:59.999,46295081.76052
2021-04-08,0.52142,0.57652,0.51689,0.56851,70236437.0,2021-04-08 23:59:59.999,38949921.1491
2021-04-09,0.56866,0.57463,0.54693,0.55626,36375555.0,2021-04-09 23:59:59.999,20367925.80616
2021-04-10,0.55627,0.58,0.5426,0.55423,38594063.0,2021-04-10 23:59:59.999,21824801.37167
2021-04-11,0.5545,0.57879,0.55233,0.57305,31771250.0,2021-04-11 23:59:59.999,17976270.53845
2021-04-12,0.57324,0.62454,0.56203,0.62433,66336120.0,2021-04-12 23:59:59.999,39111472.33885
2021-04-13,0.62433,0.63843,0.58359,0.60084,60534289.0,2021-04-13 23:59:59.999,36765943.75649
2021-04-14,0.60085,0.6812,0.59288,0.65273,85921841.0,2021-04-14 23:59:59.999,55010379.78879
2021-04-15,0.65295,0.7,0.65144,0.675,64917114.0,2021-04-15 23:59:59.999,44114033.99129
2021-04-16,0.6754,0.68092,0.60748,0.64134,61763721.0,2021-04-16 23:59:59.999,39630249.21429
