open_time,open,high,low,close,volume,close_time,quote_asset_volume
2026-01-15,0.8499,1.3198,0.8034,0.935,430172071.0,2026-01-15 23:59:59.999,471997971.7261
2026-01-16,0.9346,0.9862,0.742,0.7569,213747187.0,2026-01-16 23:59:59.999,177628932.4128
2026-01-17,0.7567,0.8456,0.7331,0.8179,146487624.0,2026-01-17 23:59:59.999,115842252.5422
2026-01-18,0.8174,1.2915,0.8,1.2224,478995528.0,2026-01-18 23:59:59.999,525174117.7372
2026-01-19,1.2223,1.4906,1.056,1.1482,327609329.0,2026-01-19 23:59:59.999,398317103.3014
2026-01-20,1.1484,1.2427,1.04,1.1331,110594800.0,2026-01-20 23:59:59.999,126414772.6206
2026-01-21,1.1332,1.176,0.9122,1.1378,97218533.0,2026-01-21 23:59:59.999,99471938.9623
2026-01-22,1.1378,1.2826,0.9957,1.0,107475051.0,2026-01-22 23:59:59.999,125742243.7108
2026-01-23,0.9996,1.0639,0.9235,0.9654,46324019.0,2026-01-23 23:59:59.999,45918934.8003
2026-01-24,0.9653,1.0567,0.8813,1.013,53040127.0,2026-01-24 23:59:59.999,51364551.9231
2026-01-25,1.013,1.0234,0.76,0.7966,53181704.0,2026-01-25 23:59:59.999,46286100.7919
2026-01-26,0.7966,0.8199,0.7613,0.7883,60131940.0,2026-01-26 23:59:59.999,47441069.8185
2026-01-27,0.7884,0.9397,0.7628,0.9117,67072666.0,2026-01-27 23:59:59.999,55601538.3042
2026-01-28,0.9117,1.0468,0.8513,0.9152,124261049.0,2026-01-28 23:59:59.999,120488998.6563
2026-01-29,0.915,0.9332,0.7736,0.7961,40191159.0,2026-01-29 23:59:59.999,33760349.8595
2026-01-30,0.7962,0.8887,0.7782,0.8441,36472553.0,2026-01-30 23:59:59.999,30595391.992
2026-01-31,0.8438,0.867,0.6937,0.7233,37365034.0,2026-01-31 23:59:59.999,29407816.5304
2026-02-01,0.7233,0.985,0.7185,0.8232,67070659.0,2026-02-01 23:59:59.999,58016122.6781
2026-02-02,0.824,0.851,0.7614,0.8098,26373422.0,2026-02-02 23:59:59.999,21037180.9609
2026-02-03,0.8093,0.9405,0.7882,0.8559,34495464.0,2026-02-03 23:59:59.999,30307823.7315
2026-02-04,0.856,0.8879,0.746,0.7661,28211132.0,2026-02-04 23:59:59.999,22501669.5072
2026-02-05,0.7663,0.8345,0.7247,0.7454,30515158.0,2026-02-05 23:59:59.999,23869214.921
2026-02-06,0.7454,0.8198,0.7,0.8081,19781437.0,2026-02-06 23:59:59.999,15255414.7483
2026-02-07,0.808,0.8433,0.7345,0.7534,13017575.0,2026-02-07 23:59:59.999,10064747.7724
2026-02-08,0.753,0.7536,0.7026,0.7108,12597946.0,2026-02-08 23:59:59.999,9137790.5856
2026-02-09,0.7106,0.733,0.6865,0.7168,13259987.0,2026-02-09 23:59:59.999,9402146.1434
2026-02-10,0.7169,0.7675,0.6975,0.7296,13561963.0,2026-02-10 23:59:59.999,9914152.9098
2026-02-11,0.7295,0.7391,0.6253,0.6327,16769434.0,2026-02-11 23:59:59.999,11450167.1029
2026-02-12,0.6328,0.6432,0.6001,0.617,16657575.0,2026-02-12 23:59:59.999,10346697.8293
2026-02-13,0.6171,0.657,0.6122,0.6461,9932347.0,2026-02-13 23:59:59.999,6317863.1627
2026-02-14,0.6461,0.6615,0.6271,0.6448,6829394.0,2026-02-14 23:59:59.999,4408318.299
2026-02-15,0.6448,0.6549,0.6072,0.6388,8345185.0,2026-02-15 23:59:59.999,5275024.6577
