STAT_DATE,ETF_TYPE,SEC_CODE,NUM,SEC_NAME,TOT_VOL
2025-04-22,单市,510010,1,治理ETF,14952.44
2025-04-22,单市,510020,2,超大ETF,4434.8
2025-04-22,单市,510030,3,价值ETF,16722.98
2025-04-22,单市,510040,4,上证180E,12648
2025-04-22,单市,510050,5,50ETF,6077676.68
2025-04-22,单市,510060,6,央企ETF,5795.92
2025-04-22,单市,510090,7,ESG建信,3208.11
2025-04-22,单市,510100,8,SZ50ETF,177080.68
2025-04-22,单市,510130,9,中盘ETF,3868.51
2025-04-22,单市,510150,10,消费ETF,362117.86
2025-04-22,单市,510160,11,产业升级,28405.74
2025-04-22,单市,510170,12,商品ETF,18091.48
2025-04-22,单市,510180,13,180ETF,584655.77
2025-04-22,单市,510190,14,上证50基,4965.08
2025-04-22,单市,510200,15,上证券商,13188.55
2025-04-22,单市,510210,16,综指ETF,578319.26
2025-04-22,单市,510230,17,金融ETF,352380.8
2025-04-22,单市,510270,18,国企ETF,1983.21
2025-04-22,单市,510290,19,380ETF,8244.89
2025-04-22,跨市,510300,20,300ETF,9712128.77
2025-04-22,跨市,510310,21,HS300ETF,6994774.4
2025-04-22,跨市,510330,22,华夏300,4891434.98
2025-04-22,跨市,510350,23,工银300,102611.47
2025-04-22,跨市,510360,24,广发300,590038.12
2025-04-22,跨市,510370,25,兴业300,13525.81
2025-04-22,跨市,510380,26,国寿300,146180.24
2025-04-22,跨市,510390,27,平安300,13655
2025-04-22,单市,510410,28,资源ETF,30225.84
2025-04-22,跨市,510500,29,500ETF,1944416.86
2025-04-22,跨市,510510,30,广发500,106103.83
2025-04-22,跨市,510530,31,工银500,5847.94
2025-04-22,跨市,510550,32,方正500,1974.33
2025-04-22,跨市,510560,33,国寿500,12631.87
2025-04-22,跨市,510570,34,兴业500,2556.06
2025-04-22,跨市,510580,35,ZZ500ETF,101176.83
2025-04-22,跨市,510590,36,平安500,8998.61
2025-04-22,单市,510600,37,沪50ETF,1781.51
2025-04-22,单市,510630,38,消费30,53036.15
2025-04-22,单市,510650,39,金融行业,1545.25
2025-04-22,单市,510660,40,医药行业,3937.97
2025-04-22,单市,510680,41,万家50,4152.47
2025-04-22,单市,510710,42,上50ETF,16881.89
2025-04-22,单市,510720,43,红利国泰,179876.6
2025-04-22,单市,510760,44,上证ETF,211150.37
2025-04-22,单市,510770,45,G60创新,3211.07
2025-04-22,单市,510800,46,上证50,42757.6
2025-04-22,单市,510810,47,上海国企,920369.37
2025-04-22,单市,510850,48,工银上50,6769.89
2025-04-22,单市,510880,49,红利ETF,728217.57
2025-04-22,跨境,510900,50,H股ETF,870302.19
2025-04-22,单市,510950,51,上证广发,8520
2025-04-22,单市,510980,52,上证综合,31779.8
2025-04-22,单市,510990,53,ESG180,5094.86
2025-04-22,单市,511010,54,国债ETF,1932.63
2025-04-22,单市,511020,55,活跃国债,1221.25
2025-04-22,单市,511030,56,公司债,12563.07
2025-04-22,单市,511060,57,5年地债,924.63
2025-04-22,单市,511070,58,沪公司债,6185.1
2025-04-22,单市,511090,59,30年国债,13074.81
2025-04-22,单市,511100,60,基准国债,520.05
2025-04-22,单市,511110,61,公司债易,6799.96
2025-04-22,单市,511130,62,国债30年,5808.77
2025-04-22,单市,511160,63,国债东财,4149.09
2025-04-22,单市,511180,64,上证转债,57055.97
2025-04-22,单市,511190,65,信用债,4818.43
2025-04-22,单市,511200,66,信用债基,3598.75
2025-04-22,单市,511220,67,城投ETF,156368.14
2025-04-22,单市,511260,68,十年国债,2477.65
2025-04-22,单市,511270,69,10年地债,1713.75
2025-04-22,单市,511360,70,短融ETF,28649.26
2025-04-22,单市,511380,71,转债ETF,298048.67
2025-04-22,单市,511520,72,政金债,38585.65
2025-04-22,单市,511580,73,国债政金,547.88
2025-04-22,跨市,512000,74,券商ETF,2335321.77
2025-04-22,跨市,512010,75,医药ETF,6282869.49
2025-04-22,跨市,512020,76,A500,398001.27
2025-04-22,跨市,512040,77,国信价值,219971.59
2025-04-22,跨市,512050,78,A500E,1776199.22
2025-04-22,跨市,512070,79,证券保险,898247.97
2025-04-22,跨市,512080,80,A500中金,152018.61
2025-04-22,跨市,512090,81,MSCI易基,25559.23
2025-04-22,跨市,512100,82,1000ETF,2635321.76
2025-04-22,跨市,512120,83,医药50,84624.19
2025-04-22,跨市,512150,84,A50ETF,8407.34
2025-04-22,跨市,512160,85,MSCI基金,24177.78
2025-04-22,跨市,512170,86,医疗ETF,8053882.05
2025-04-22,跨市,512180,87,建信MSCI,6604.8
2025-04-22,跨市,512190,88,之江凤凰,3141.84
2025-04-22,跨市,512200,89,地产ETF,487359.79
2025-04-22,跨市,512220,90,TMTETF,22796.76
2025-04-22,跨市,512240,91,A50龙头,19118.6
2025-04-22,跨市,512250,92,A50指数E,2360.01
2025-04-22,跨市,512260,93,500低波,3889.77
2025-04-22,跨市,512280,94,景顺MSCI,3400.57
2025-04-22,跨市,512290,95,生物医药,423582.07
2025-04-22,跨市,512330,96,信息ETF,55318.8
2025-04-22,跨市,512360,97,MSCI国际,4233.77
2025-04-22,跨市,512380,98,MSCI中国,9980.56
2025-04-22,跨市,512390,99,MSCI低波,16568.2
2025-04-22,跨市,512400,100,有色ETF,444903.9
2025-04-22,跨市,512480,101,半导体,2002100.36
2025-04-22,跨市,512500,102,中证500,383120.88
2025-04-22,跨市,512510,103,ETF500,64192.98
2025-04-22,跨市,512520,104,MSCIETF,6305.64
2025-04-22,跨市,512530,105,300红利,15150.2
2025-04-22,跨市,512550,106,A50基金,27490.6
2025-04-22,跨市,512560,107,中证军工,120012.7
2025-04-22,跨市,512570,108,中证证券,73680.61
2025-04-22,跨市,512580,109,环保ETF,131667.17
2025-04-22,跨市,512600,110,必选消费,77305.61
2025-04-22,跨市,512640,111,金融地产,3174.09
2025-04-22,跨市,512650,112,长三角,37894.16
2025-04-22,跨市,512660,113,军工ETF,1293908
2025-04-22,跨市,512670,114,国防ETF,508465.26
2025-04-22,跨市,512680,115,军工基金,351133.01
2025-04-22,跨市,512690,116,酒ETF,1916075.02
2025-04-22,跨市,512700,117,银行基金,84608.1
2025-04-22,跨市,512710,118,军工龙头,1230665.84
2025-04-22,跨市,512720,119,计算机,107245.34
2025-04-22,跨市,512730,120,银行FUND,4858.39
2025-04-22,跨市,512750,121,基本面50,7265.49
2025-04-22,跨市,512760,122,芯片ETF,928472.28
2025-04-22,跨市,512770,123,战略新兴,15576.78
2025-04-22,跨市,512800,124,银行ETF,497564
2025-04-22,跨市,512810,125,国防军工,53479.17
2025-04-22,跨市,512820,126,银行股基,136510.19
2025-04-22,跨市,512870,127,杭州湾区,3241.06
2025-04-22,跨市,512880,128,证券ETF,2717729.15
2025-04-22,跨市,512890,129,红利低波,1407411.08
2025-04-22,跨市,512900,130,证券基金,633490.6
2025-04-22,跨市,512910,131,100ETF,29312.88
2025-04-22,跨市,512930,132,AIETF,143613.03
2025-04-22,跨市,512950,133,央企改革,430855.1
2025-04-22,跨市,512960,134,央调ETF,402925.73
2025-04-22,跨市,512970,135,湾区ETF,5698.76
2025-04-22,跨市,512980,136,传媒ETF,337942.44
2025-04-22,跨市,512990,137,MSCIA股,15101.54
2025-04-22,跨境,513000,138,225ETF,105191.14
2025-04-22,跨境,513010,139,港股科技,1723330.7
2025-04-22,跨境,513020,140,科技HK,85014.54
2025-04-22,跨境,513030,141,德国ETF,72977.9
2025-04-22,跨境,513040,142,HK互联网,48084.13
2025-04-22,跨境,513050,143,中概互联,2575543.27
2025-04-22,跨境,513060,144,恒生医疗,2505039.33
2025-04-22,跨境,513070,145,HK消费50,32876.08
2025-04-22,跨境,513080,146,法国ETF,54391.6
2025-04-22,跨境,513090,147,香港证券,494798.8
2025-04-22,跨境,513100,148,纳指ETF,949911.06
2025-04-22,跨境,513110,149,纳指100,235543.5
2025-04-22,跨境,513120,150,HK创新药,1346313.54
2025-04-22,跨境,513130,151,恒生科技,3676234.7
2025-04-22,跨境,513140,152,港股金融,7536.8
2025-04-22,跨境,513150,153,港科技50,12655.98
2025-04-22,跨境,513160,154,科技30,123318.93
2025-04-22,跨境,513170,155,恒生央企,48957.3
2025-04-22,跨境,513180,156,恒指科技,3867875.95
2025-04-22,跨境,513190,157,H股金融,44793.6
2025-04-22,跨境,513200,158,港股医药,432828.21
2025-04-22,跨境,513210,159,恒生E,6094.2
2025-04-22,跨境,513220,160,互联网30,26710.94
2025-04-22,跨境,513230,161,H股消费,29842.27
2025-04-22,跨境,513260,162,恒科技,313324.3
2025-04-22,跨境,513280,163,恒生生物,29411.45
2025-04-22,跨境,513290,164,纳指生物,113707.21
2025-04-22,跨境,513300,165,纳斯达克,414817.1
2025-04-22,跨境,513310,166,中韩芯片,38842.7
2025-04-22,跨境,513320,167,HK新经济,18801.06
2025-04-22,跨境,513330,168,恒生互联,5140148
2025-04-22,跨境,513350,169,油气ETF,73574.6
2025-04-22,跨境,513360,170,教育ETF,133471.39
2025-04-22,跨境,513380,171,科技恒生,755378.49
2025-04-22,跨境,513390,172,纳指基金,157937.91
2025-04-22,跨境,513400,173,道琼斯,169106.2
2025-04-22,跨境,513500,174,标普500,924063.86
2025-04-22,跨境,513520,175,日经ETF,91188.72
2025-04-22,跨境,513530,176,港股红利,102693.87
2025-04-22,跨境,513550,177,港股通50,259599.2
2025-04-22,跨境,513560,178,香港科技,40638.6
2025-04-22,跨境,513580,179,HS科技,393011.8
2025-04-22,跨境,513590,180,香港消费,51931.89
2025-04-22,跨境,513600,181,恒指ETF,71682.95
2025-04-22,跨境,513630,182,香港红利,728835.9
2025-04-22,跨境,513650,183,标普ETF,246373.4
2025-04-22,跨境,513660,184,恒生通,139200.01
2025-04-22,跨境,513690,185,恒生股息,408747.99
2025-04-22,跨境,513700,186,香港医药,179084.6
2025-04-22,跨境,513730,187,东南亚,170135.5
2025-04-22,跨境,513750,188,港股非银,129733.8
2025-04-22,跨境,513770,189,港股互联,465006.89
2025-04-22,跨境,513780,190,港股新药,48815.7
2025-04-22,跨境,513800,191,东证ETF,59424.44
2025-04-22,跨境,513810,192,港股国企,6299.2
2025-04-22,跨境,513820,193,港股分红,218316.9
2025-04-22,跨境,513830,194,红利港股,39081.1
2025-04-22,跨境,513850,195,美国50,165189.26
2025-04-22,跨境,513860,196,HKC科技,213647.06
2025-04-22,跨境,513870,197,纳指指数,117767.1
2025-04-22,跨境,513880,198,日经225,106697
2025-04-22,跨境,513890,199,HK科技,39012.8
2025-04-22,跨境,513900,200,港股100,20197.8
2025-04-22,跨境,513910,201,红利央企,199027.6
2025-04-22,跨境,513920,202,央企40,265223.1
2025-04-22,跨境,513950,203,恒生红利,101661.9
2025-04-22,跨境,513970,204,恒生消费,189704.1
2025-04-22,跨境,513980,205,科技港股,1982420.4
2025-04-22,跨境,513990,206,港股通综,12200
2025-04-22,跨市,515000,207,科技ETF,245028.97
2025-04-22,跨市,515010,208,华夏证券,82677.16
2025-04-22,跨市,515020,209,华夏银基,21734.53
2025-04-22,跨市,515030,210,新汽车,362438.4
2025-04-22,跨市,515050,211,5GETF,639506.85
2025-04-22,跨市,515060,212,华夏地产,104347.81
2025-04-22,跨市,515070,213,AI智能,429647.02
2025-04-22,跨市,515080,214,中证红利,535214.89
2025-04-22,跨市,515090,215,可持续,580.17
2025-04-22,跨市,515100,216,红利100,456944.15
2025-04-22,跨市,515110,217,国企方达,21229.5
2025-04-22,跨市,515120,218,创新药,698599.36
2025-04-22,跨市,515130,219,HS300E,19046.32
2025-04-22,跨市,515150,220,国企富国,55470.32
2025-04-22,跨市,515160,221,MSCI招商,38395.51
2025-04-22,跨市,515170,222,食品饮料,579625.79
2025-04-22,跨市,515180,223,100红利,704963.7
2025-04-22,跨市,515190,224,BOCI500,7146.61
2025-04-22,跨市,515200,225,创新100,10294.32
2025-04-22,跨市,515210,226,钢铁ETF,108822.61
2025-04-22,跨市,515220,227,煤炭ETF,357667.69
2025-04-22,跨市,515230,228,软件ETF,161869.09
2025-04-22,跨市,515250,229,智能汽车,74794.45
2025-04-22,跨市,515260,230,电子ETF,51128.42
2025-04-22,跨市,515290,231,银行,282137.29
2025-04-22,跨市,515300,232,红利300,396467.52
2025-04-22,跨市,515310,233,添富300,24811.12
2025-04-22,跨市,515320,234,电子50,21730.9
2025-04-22,跨市,515330,235,天弘300,956670.95
2025-04-22,跨市,515350,236,民生300,2249.92
2025-04-22,跨市,515360,237,方正300,3777.93
2025-04-22,跨市,515380,238,泰康300,83619.98
2025-04-22,跨市,515390,239,HS300,57468.3
2025-04-22,跨市,515400,240,大数据,202363.14
2025-04-22,跨市,515450,241,红利50,555683.5
2025-04-22,跨市,515530,242,泰康500,2904.27
2025-04-22,跨市,515550,243,国联500,5134.57
2025-04-22,跨市,515560,244,证券E,23188.33
2025-04-22,跨市,515580,245,中证科技,50203.14
2025-04-22,跨市,515590,246,500ETFEW,3811.37
2025-04-22,跨市,515600,247,央企创新,128979.74
2025-04-22,跨市,515630,248,保险证券,22271.77
2025-04-22,跨市,515650,249,消费50,223318.4
2025-04-22,跨市,515660,250,沪深300E,89529.42
2025-04-22,跨市,515680,251,创新央企,129226.47
2025-04-22,跨市,515700,252,新能车,140251.02
2025-04-22,跨市,515710,253,食品ETF,145309.98
