STAT_DATE,ETF_TYPE,SEC_CODE,NUM,SEC_NAME,TOT_VOL
2024-03-12,单市,510010,1,治理ETF,25052.44
2024-03-12,单市,510020,2,超大ETF,4074.8
2024-03-12,单市,510030,3,价值ETF,16422.98
2024-03-12,单市,510050,4,50ETF,4639476.68
2024-03-12,单市,510060,5,央企ETF,6495.92
2024-03-12,单市,510090,6,ESG建信,3158.11
2024-03-12,单市,510100,7,SZ50ETF,404401.99
2024-03-12,单市,510130,8,中盘ETF,4708.51
2024-03-12,单市,510150,9,消费ETF,199717.86
2024-03-12,单市,510160,10,产业升级,33605.74
2024-03-12,单市,510170,11,商品ETF,21891.48
2024-03-12,单市,510180,12,180ETF,587555.77
2024-03-12,单市,510190,13,上证50基,4365.08
2024-03-12,单市,510200,14,上证券商,6588.55
2024-03-12,单市,510210,15,综指ETF,910719.26
2024-03-12,单市,510230,16,金融ETF,348080.8
2024-03-12,单市,510270,17,国企ETF,1683.21
2024-03-12,单市,510290,18,380ETF,9444.89
2024-03-12,跨市,510300,19,300ETF,5579508.77
2024-03-12,跨市,510310,20,HS300ETF,7551430.74
2024-03-12,跨市,510330,21,华夏300,2759694.98
2024-03-12,跨市,510350,22,工银300,86321.47
2024-03-12,跨市,510360,23,广发300,232738.12
2024-03-12,跨市,510370,24,兴业300,7525.81
2024-03-12,跨市,510380,25,国寿300,135980.24
2024-03-12,跨市,510390,26,平安300,15635
2024-03-12,单市,510410,27,资源ETF,32125.84
2024-03-12,跨市,510500,28,500ETF,1501696.86
2024-03-12,跨市,510510,29,广发500,196103.83
2024-03-12,跨市,510530,30,工银500,4447.94
2024-03-12,跨市,510550,31,方正500,1574.33
2024-03-12,跨市,510560,32,国寿500,13231.87
2024-03-12,跨市,510570,33,兴业500,2806.06
2024-03-12,跨市,510580,34,ZZ500ETF,389596.52
2024-03-12,跨市,510590,35,平安500,14598.61
2024-03-12,单市,510600,36,沪50ETF,1811.51
2024-03-12,单市,510630,37,消费30,27736.15
2024-03-12,单市,510650,38,金融行业,2245.25
2024-03-12,单市,510660,39,医药行业,4987.97
2024-03-12,单市,510680,40,万家50,5232.47
2024-03-12,单市,510710,41,上50ETF,18561.89
2024-03-12,单市,510760,42,上证ETF,115150.37
2024-03-12,单市,510770,43,G60创新,3961.07
