STAT_DATE,ETF_TYPE,SEC_CODE,NUM,SEC_NAME,TOT_VOL
2024-06-26,单市,510010,1,治理ETF,21752.44
2024-06-26,单市,510020,2,超大ETF,3824.8
2024-06-26,单市,510030,3,价值ETF,16022.98
2024-06-26,单市,510050,4,50ETF,4641276.68
2024-06-26,单市,510060,5,央企ETF,5595.92
2024-06-26,单市,510090,6,ESG建信,3108.11
2024-06-26,单市,510100,7,SZ50ETF,287041.99
2024-06-26,单市,510130,8,中盘ETF,5108.51
2024-06-26,单市,510150,9,消费ETF,174717.86
2024-06-26,单市,510160,10,产业升级,32205.74
2024-06-26,单市,510170,11,商品ETF,24291.48
2024-06-26,单市,510180,12,180ETF,581205.77
2024-06-26,单市,510190,13,上证50基,4215.08
2024-06-26,单市,510200,14,上证券商,7738.55
2024-06-26,单市,510210,15,综指ETF,1056819.26
2024-06-26,单市,510230,16,金融ETF,325580.8
2024-06-26,单市,510270,17,国企ETF,1483.21
2024-06-26,单市,510290,18,380ETF,8844.89
2024-06-26,跨市,510300,19,300ETF,5973888.77
2024-06-26,跨市,510310,20,HS300ETF,8069430.74
2024-06-26,跨市,510330,21,华夏300,2753034.98
2024-06-26,跨市,510350,22,工银300,114041.47
2024-06-26,跨市,510360,23,广发300,262138.12
2024-06-26,跨市,510370,24,兴业300,9625.81
2024-06-26,跨市,510380,25,国寿300,151580.24
2024-06-26,跨市,510390,26,平安300,14285
2024-06-26,单市,510410,27,资源ETF,45925.84
2024-06-26,跨市,510500,28,500ETF,1452336.86
2024-06-26,跨市,510510,29,广发500,189103.83
2024-06-26,跨市,510530,30,工银500,4647.94
2024-06-26,跨市,510550,31,方正500,1374.33
2024-06-26,跨市,510560,32,国寿500,13031.87
2024-06-26,跨市,510570,33,兴业500,2806.06
2024-06-26,跨市,510580,34,ZZ500ETF,410596.52
2024-06-26,跨市,510590,35,平安500,14478.61
2024-06-26,单市,510600,36,沪50ETF,1511.51
2024-06-26,单市,510630,37,消费30,24836.15
2024-06-26,单市,510650,38,金融行业,1795.25
2024-06-26,单市,510660,39,医药行业,4587.97
2024-06-26,单市,510680,40,万家50,6432.47
2024-06-26,单市,510710,41,上50ETF,18231.89
2024-06-26,单市,510720,42,红利国泰,34776.6
2024-06-26,单市,510760,43,上证ETF,229750.37
2024-06-26,单市,510770,44,G60创新,4561.07
2024-06-26,单市,510800,45,上证50,59957.6
2024-06-26,单市,510810,46,上海国企,879609.37
2024-06-26,单市,510850,47,工银上50,6469.89
2024-06-26,单市,510880,48,红利ETF,579867.57
2024-06-26,跨境,510900,49,H股ETF,1297802.19
2024-06-26,单市,510950,50,上证广发,8145
2024-06-26,单市,510980,51,上证综合,17679.8
2024-06-26,单市,510990,52,ESG180,5294.86
2024-06-26,单市,511010,53,国债ETF,1384.63
2024-06-26,单市,511020,54,活跃国债,1069.75
2024-06-26,单市,511030,55,公司债,106290.71
2024-06-26,单市,511060,56,5年地债,689.63
2024-06-26,单市,511090,57,30年国债,1799.81
2024-06-26,单市,511100,58,基准国债,195.05
2024-06-26,单市,511130,59,国债30年,1543.97
2024-06-26,单市,511180,60,上证转债,9985.97
2024-06-26,单市,511220,61,城投ETF,90768.14
2024-06-26,单市,511260,62,十年国债,1086.65
2024-06-26,单市,511270,63,10年地债,962.75
2024-06-26,单市,511360,64,短融ETF,25196.46
2024-06-26,单市,511380,65,转债ETF,107808.67
2024-06-26,单市,511520,66,政金债,16597.65
2024-06-26,单市,511580,67,政金债基,177.48
2024-06-26,跨市,512000,68,券商ETF,2653201.77
2024-06-26,跨市,512010,69,医药ETF,5178569.49
2024-06-26,跨市,512040,70,国信价值,239171.59
2024-06-26,跨市,512070,71,证券保险,920547.97
2024-06-26,跨市,512090,72,MSCI易基,30959.23
2024-06-26,跨市,512100,73,1000ETF,1200321.76
2024-06-26,跨市,512120,74,医药50,84724.19
2024-06-26,跨市,512150,75,A50ETF,4807.34
2024-06-26,跨市,512160,76,MSCI基金,28177.78
2024-06-26,跨市,512170,77,医疗ETF,7298182.05
2024-06-26,跨市,512180,78,建信MSCI,8604.8
2024-06-26,跨市,512190,79,之江凤凰,3141.84
2024-06-26,跨市,512200,80,地产ETF,966937.6
2024-06-26,跨市,512220,81,TMTETF,25196.76
2024-06-26,跨市,512260,82,500低波,5169.77
2024-06-26,跨市,512280,83,景顺MSCI,3800.57
2024-06-26,跨市,512290,84,生物医药,423082.07
2024-06-26,跨市,512330,85,信息ETF,56668.8
2024-06-26,跨市,512360,86,MSCI国际,5433.77
2024-06-26,跨市,512380,87,MSCI中国,12080.56
2024-06-26,跨市,512390,88,MSCI低波,18368.2
2024-06-26,跨市,512400,89,有色ETF,438503.9
2024-06-26,跨市,512480,90,半导体,2890700.36
2024-06-26,跨市,512500,91,中证500,454560.88
2024-06-26,跨市,512510,92,ETF500,38992.98
2024-06-26,跨市,512520,93,MSCIETF,7805.64
2024-06-26,跨市,512530,94,300红利,7050.2
2024-06-26,跨市,512550,95,A50基金,21190.6
2024-06-26,跨市,512560,96,中证军工,110212.7
2024-06-26,跨市,512570,97,中证证券,50180.61
2024-06-26,跨市,512580,98,环保ETF,148047.17
2024-06-26,跨市,512600,99,必选消费,51045.61
2024-06-26,跨市,512640,100,金融地产,3424.09
2024-06-26,跨市,512650,101,长三角,41094.16
2024-06-26,跨市,512660,102,军工ETF,896508
2024-06-26,跨市,512670,103,国防ETF,341865.26
2024-06-26,跨市,512680,104,军工基金,368093.01
2024-06-26,跨市,512690,105,酒ETF,1557915.02
2024-06-26,跨市,512700,106,银行基金,86858.1
2024-06-26,跨市,512710,107,军工龙头,825765.84
2024-06-26,跨市,512720,108,计算机,150145.34
2024-06-26,跨市,512730,109,银行FUND,6358.39
2024-06-26,跨市,512750,110,基本面50,10235.49
2024-06-26,跨市,512760,111,芯片ETF,1559192.28
2024-06-26,跨市,512770,112,战略新兴,18376.78
2024-06-26,跨市,512800,113,银行ETF,413624
2024-06-26,跨市,512810,114,国防军工,47179.17
2024-06-26,跨市,512820,115,银行股基,23170.19
2024-06-26,跨市,512870,116,杭州湾区,3241.06
2024-06-26,跨市,512880,117,证券ETF,3795329.15
2024-06-26,跨市,512890,118,红利低波,851611.08
2024-06-26,跨市,512900,119,证券基金,748090.6
2024-06-26,跨市,512910,120,100ETF,69662.88
2024-06-26,跨市,512930,121,AIETF,77013.03
2024-06-26,跨市,512950,122,央企改革,438655.1
2024-06-26,跨市,512960,123,央调ETF,426525.73
2024-06-26,跨市,512970,124,湾区ETF,6198.76
2024-06-26,跨市,512980,125,传媒ETF,577642.44
2024-06-26,跨市,512990,126,MSCIA股,23901.54
2024-06-26,跨境,513000,127,225ETF,57491.14
2024-06-26,跨境,513010,128,港股科技,1057830.7
2024-06-26,跨境,513020,129,科技HK,44514.54
2024-06-26,跨境,513030,130,德国ETF,73477.9
2024-06-26,跨境,513040,131,HK互联网,13734.13
2024-06-26,跨境,513050,132,中概互联,3418143.27
2024-06-26,跨境,513060,133,恒生医疗,3053289.33
2024-06-26,跨境,513070,134,HK消费50,8476.08
2024-06-26,跨境,513080,135,法国ETF,28791.6
2024-06-26,跨境,513090,136,香港证券,335698.8
2024-06-26,跨境,513100,137,纳指ETF,923211.06
2024-06-26,跨境,513110,138,纳指100,53043.5
2024-06-26,跨境,513120,139,HK创新药,828963.54
2024-06-26,跨境,513130,140,恒生科技,3044034.7
2024-06-26,跨境,513140,141,港股金融,5586.8
2024-06-26,跨境,513150,142,港科技50,19455.98
2024-06-26,跨境,513160,143,科技30,11618.93
2024-06-26,跨境,513170,144,恒生央企,27957.3
2024-06-26,跨境,513180,145,恒指科技,4200975.95
2024-06-26,跨境,513190,146,H股金融,17293.6
2024-06-26,跨境,513200,147,港股医药,237228.21
2024-06-26,跨境,513210,148,恒生E,4794.2
2024-06-26,跨境,513220,149,互联网30,9610.94
2024-06-26,跨境,513230,150,H股消费,7942.27
2024-06-26,跨境,513260,151,恒科技,93024.3
2024-06-26,跨境,513280,152,恒生生物,29511.45
2024-06-26,跨境,513290,153,纳指生物,67857.21
2024-06-26,跨境,513300,154,纳斯达克,246817.1
2024-06-26,跨境,513310,155,中韩芯片,37042.7
2024-06-26,跨境,513320,156,HK新经济,7001.06
2024-06-26,跨境,513330,157,恒生互联,7726948
2024-06-26,跨境,513350,158,油气ETF,6274.6
2024-06-26,跨境,513360,159,教育ETF,122221.39
2024-06-26,跨境,513380,160,科技恒生,268089.25
2024-06-26,跨境,513390,161,纳指基金,99737.91
2024-06-26,跨境,513400,162,道琼斯,76606.2
2024-06-26,跨境,513500,163,标普500,736363.86
2024-06-26,跨境,513520,164,日经ETF,64888.72
2024-06-26,跨境,513530,165,港股红利,38343.87
2024-06-26,跨境,513550,166,港股通50,335799.2
2024-06-26,跨境,513560,167,香港科技,13938.6
2024-06-26,跨境,513580,168,HS科技,284811.8
2024-06-26,跨境,513590,169,香港消费,11701.89
2024-06-26,跨境,513600,170,恒指ETF,57382.95
2024-06-26,跨境,513630,171,香港红利,189735.9
2024-06-26,跨境,513650,172,标普ETF,74473.4
2024-06-26,跨境,513660,173,恒生通,181600.01
2024-06-26,跨境,513690,174,恒生股息,214647.99
2024-06-26,跨境,513700,175,香港医药,172484.6
2024-06-26,跨境,513730,176,东南亚,49935.5
2024-06-26,跨境,513750,177,港股非银,37833.8
2024-06-26,跨境,513770,178,港股互联,194106.89
2024-06-26,跨境,513800,179,东证ETF,82344.44
2024-06-26,跨境,513810,180,港股国企,3199.2
2024-06-26,跨境,513820,181,港股分红,24616.9
2024-06-26,跨境,513850,182,美国50,73389.26
2024-06-26,跨境,513860,183,HKC科技,172447.06
2024-06-26,跨境,513870,184,纳指指数,18267.1
2024-06-26,跨境,513880,185,日经225,162347
2024-06-26,跨境,513890,186,HK科技,23912.8
2024-06-26,跨境,513900,187,港股100,20097.8
2024-06-26,跨境,513910,188,红利央企,21127.6
2024-06-26,跨境,513920,189,央企40,20573.1
2024-06-26,跨境,513950,190,XD恒生红,35711.9
2024-06-26,跨境,513960,191,港股消费,4593.23
2024-06-26,跨境,513970,192,恒生消费,26904.1
2024-06-26,跨境,513980,193,科技港股,712820.4
2024-06-26,跨境,513990,194,港股通综,7000
2024-06-26,跨市,515000,195,科技ETF,250928.97
2024-06-26,跨市,515010,196,华夏证券,79527.16
2024-06-26,跨市,515020,197,华夏银基,38084.53
2024-06-26,跨市,515030,198,新汽车,514938.4
2024-06-26,跨市,515050,199,5GETF,725506.85
2024-06-26,跨市,515060,200,华夏地产,74747.81
2024-06-26,跨市,515070,201,AI智能,242147.02
2024-06-26,跨市,515080,202,中证红利,357514.89
2024-06-26,跨市,515090,203,可持续,3880.17
2024-06-26,跨市,515100,204,红利100,564344.15
2024-06-26,跨市,515110,205,国企方达,22029.5
2024-06-26,跨市,515120,206,创新药,596799.36
2024-06-26,跨市,515130,207,HS300E,8846.32
2024-06-26,跨市,515150,208,国企富国,55970.32
2024-06-26,跨市,515160,209,MSCI招商,61395.51
2024-06-26,跨市,515170,210,食品饮料,476275.79
2024-06-26,跨市,515180,211,100红利,480163.7
2024-06-26,跨市,515190,212,BOCI500,5746.61
2024-06-26,跨市,515200,213,创新100,11594.32
2024-06-26,跨市,515210,214,钢铁ETF,86872.61
2024-06-26,跨市,515220,215,煤炭ETF,243267.69
2024-06-26,跨市,515230,216,软件ETF,159769.09
2024-06-26,跨市,515250,217,智能汽车,77894.45
2024-06-26,跨市,515260,218,电子ETF,77328.42
2024-06-26,跨市,515280,219,银行龙头,2821.86
2024-06-26,跨市,515290,220,银行,375677.29
2024-06-26,跨市,515300,221,红利300,194217.52
2024-06-26,跨市,515310,222,添富300,26561.12
2024-06-26,跨市,515320,223,电子50,33430.9
2024-06-26,跨市,515330,224,天弘300,887370.95
2024-06-26,跨市,515350,225,民生300,2249.92
2024-06-26,跨市,515360,226,方正300,2827.93
2024-06-26,跨市,515380,227,泰康300,86679.98
2024-06-26,跨市,515390,228,HS300,41468.3
2024-06-26,跨市,515400,229,大数据,168363.14
2024-06-26,跨市,515450,230,红利50,167233.5
2024-06-26,跨市,515530,231,泰康500,2184.27
2024-06-26,跨市,515550,232,国联500,2934.57
2024-06-26,跨市,515560,233,证券E,51188.33
2024-06-26,跨市,515580,234,中证科技,61003.14
2024-06-26,跨市,515590,235,500ETFEW,2011.37
2024-06-26,跨市,515600,236,央企创新,162379.74
2024-06-26,跨市,515630,237,保险证券,10521.77
2024-06-26,跨市,515650,238,消费50,136318.4
2024-06-26,跨市,515660,239,沪深300E,131199.42
